game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
882,q_learning,random,J0,30,27,27,30,23,15,8
883,q_learning,random,J0,30,3,3,30,4,4,0
884,q_learning,random,J0,30,20,20,30,20,11,9
885,q_learning,random,J0,30,26,26,30,28,19,9
886,q_learning,random,J0,30,24,24,30,20,13,7
887,q_learning,random,J1,11,30,30,11,7,4,3
888,q_learning,random,J0,30,13,13,30,21,13,8
889,q_learning,random,J0,30,3,3,30,2,1,1
890,q_learning,random,J0,30,16,16,30,19,13,6
891,q_learning,random,J0,30,27,27,30,25,18,7
892,q_learning,random,J0,30,12,12,30,13,9,4
893,q_learning,random,J0,30,18,18,30,15,12,3
894,q_learning,random,J0,30,17,17,30,22,17,5
895,q_learning,random,J0,30,21,21,30,18,13,5
896,q_learning,random,J1,10,30,30,10,8,4,4
897,q_learning,random,J0,30,15,15,30,21,18,3
898,q_learning,random,J1,3,30,30,3,2,2,0
899,q_learning,random,J0,30,8,8,30,5,2,3
900,q_learning,random,J0,30,18,18,30,18,14,4
901,q_learning,random,J1,21,30,30,21,19,10,9
902,q_learning,random,J0,30,26,26,30,22,17,5
903,q_learning,random,J1,24,30,30,24,18,13,5
904,q_learning,random,J0,30,3,3,30,15,14,1
905,q_learning,random,J0,30,6,6,30,4,3,1
906,q_learning,random,J0,30,19,19,30,18,11,7
907,q_learning,random,J0,30,23,23,30,21,14,7
908,q_learning,random,J0,30,13,13,30,13,8,5
909,q_learning,random,J0,30,15,15,30,17,11,6
910,q_learning,random,J0,30,11,11,30,19,17,2
911,q_learning,random,J0,30,20,20,30,22,17,5
912,q_learning,random,J0,30,10,10,30,13,10,3
913,q_learning,random,J0,30,19,19,30,20,16,4
914,q_learning,random,J0,30,24,24,30,27,18,9
915,q_learning,random,J0,30,11,11,30,14,12,2
916,q_learning,random,J0,30,19,19,30,23,14,9
917,q_learning,random,J0,30,14,14,30,11,8,3
918,q_learning,random,J0,30,0,0,30,1,1,0
919,q_learning,random,J1,23,30,30,23,22,12,10
920,q_learning,random,J0,30,20,20,30,18,12,6
921,q_learning,random,J1,18,30,30,18,6,6,0
922,q_learning,random,J0,30,22,22,30,22,14,8
923,q_learning,random,J0,30,17,17,30,15,11,4
924,q_learning,random,J0,30,20,20,30,21,14,7
925,q_learning,random,J0,30,21,21,30,18,9,9
926,q_learning,random,J0,30,19,19,30,15,11,4
927,q_learning,random,J0,30,12,12,30,14,13,1
928,q_learning,random,J0,30,12,12,30,14,10,4
929,q_learning,random,J0,30,26,26,30,19,17,2
930,q_learning,random,J0,30,20,20,30,17,10,7
931,q_learning,random,J0,30,27,27,30,25,17,8
932,q_learning,random,J0,30,22,22,30,18,11,7
933,q_learning,random,J1,19,30,30,19,19,9,10
934,q_learning,random,J0,30,22,22,30,19,14,5
935,q_learning,random,J1,26,30,30,26,23,16,7
936,q_learning,random,J0,30,19,19,30,21,16,5
937,q_learning,random,J0,30,26,26,30,19,11,8
938,q_learning,random,J0,30,1,1,30,3,2,1
939,q_learning,random,J1,23,30,30,23,27,14,13
940,q_learning,random,J0,30,12,12,30,16,12,4
941,q_learning,random,J0,30,29,29,30,10,10,0
942,q_learning,random,J0,30,0,0,30,4,4,0
943,q_learning,random,J0,30,26,26,30,20,10,10
944,q_learning,random,J0,30,19,19,30,18,13,5
945,q_learning,random,J0,30,7,7,30,7,4,3
946,q_learning,random,J0,30,26,26,30,24,17,7
947,q_learning,random,J0,30,17,17,30,19,13,6
948,q_learning,random,J1,8,30,30,8,11,7,4
949,q_learning,random,J0,30,14,14,30,18,15,3
950,q_learning,random,J1,25,30,30,25,11,8,3
951,q_learning,random,J1,6,30,30,6,5,2,3
952,q_learning,random,J0,30,22,22,30,21,12,9
953,q_learning,random,J0,30,8,8,30,15,12,3
954,q_learning,random,J0,30,18,18,30,18,12,6
955,q_learning,random,J0,30,10,10,30,11,8,3
956,q_learning,random,J0,30,18,18,30,22,15,7
957,q_learning,random,J0,30,13,13,30,12,8,4
958,q_learning,random,J0,30,14,14,30,19,14,5
959,q_learning,random,J0,30,26,26,30,24,15,9
960,q_learning,random,J0,30,18,18,30,19,14,5
961,q_learning,random,J0,30,24,24,30,19,15,4
962,q_learning,random,J0,30,27,27,30,23,15,8
963,q_learning,random,J0,30,27,27,30,17,12,5
964,q_learning,random,J0,30,19,19,30,23,15,8
965,q_learning,random,J0,30,20,20,30,15,9,6
966,q_learning,random,J0,30,22,22,30,20,15,5
967,q_learning,random,J1,15,30,30,15,15,8,7
968,q_learning,random,J0,30,8,8,30,6,4,2
969,q_learning,random,J1,21,30,30,21,19,12,7
970,q_learning,random,J0,30,9,9,30,11,8,3
971,q_learning,random,J0,30,21,21,30,18,13,5
972,q_learning,random,J0,30,22,22,30,15,10,5
973,q_learning,random,J0,30,25,25,30,23,17,6
974,q_learning,random,J0,30,25,25,30,22,13,9
975,q_learning,random,J1,11,30,30,11,15,3,12
976,q_learning,random,J1,25,30,30,25,24,15,9
977,q_learning,random,J0,30,7,7,30,15,13,2
978,q_learning,random,J0,30,13,13,30,12,7,5
979,q_learning,random,J0,30,28,28,30,19,16,3
980,q_learning,random,J0,30,4,4,30,6,5,1
981,q_learning,random,J0,30,28,28,30,23,16,7
982,q_learning,random,J1,23,30,30,23,22,10,12
983,q_learning,random,J0,30,13,13,30,12,2,10
984,q_learning,random,J1,25,30,30,25,22,13,9
985,q_learning,random,J1,1,30,30,1,1,1,0
986,q_learning,random,J0,30,25,25,30,22,14,8
987,q_learning,random,J0,30,27,27,30,17,12,5
988,q_learning,random,J0,30,22,22,30,24,14,10
989,q_learning,random,J0,30,5,5,30,12,10,2
990,q_learning,random,J0,30,29,29,30,19,12,7
991,q_learning,random,J0,30,23,23,30,18,15,3
992,q_learning,random,J0,30,7,7,30,5,1,4
993,q_learning,random,J0,30,27,27,30,24,13,11
994,q_learning,random,J0,30,12,12,30,15,11,4
995,q_learning,random,J0,30,9,9,30,13,8,5
996,q_learning,random,J0,30,6,6,30,13,12,1
997,q_learning,random,J0,30,27,27,30,15,8,7
998,q_learning,random,J1,22,30,30,22,17,12,5
999,q_learning,random,J0,30,23,23,30,21,15,6
1000,q_learning,random,J1,21,30,30,21,20,13,7
