game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
753,sb3_league,rational,N/A,N/A,J1,3,30,30,3,7,1,6
754,sb3_league,rational,N/A,N/A,J0,30,20,20,30,15,9,6
755,sb3_league,rational,N/A,N/A,J0,30,21,21,30,15,9,6
756,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
757,sb3_league,rational,N/A,N/A,J1,28,30,30,28,19,11,8
758,sb3_league,rational,N/A,N/A,J1,24,30,30,24,18,10,8
759,sb3_league,rational,N/A,N/A,J1,13,30,30,13,13,4,9
760,sb3_league,rational,N/A,N/A,J0,30,29,29,30,20,11,9
761,sb3_league,rational,N/A,N/A,J0,30,19,19,30,15,10,5
762,sb3_league,rational,N/A,N/A,J1,18,30,30,18,11,6,5
763,sb3_league,rational,N/A,N/A,J0,30,18,18,30,14,10,4
764,sb3_league,rational,N/A,N/A,J1,29,30,30,29,17,10,7
765,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,9,6
766,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
767,sb3_league,rational,N/A,N/A,J1,10,30,30,10,11,5,6
768,sb3_league,rational,N/A,N/A,J1,28,30,30,28,19,11,8
769,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
770,sb3_league,rational,N/A,N/A,J0,30,27,27,30,18,11,7
771,sb3_league,rational,N/A,N/A,J0,30,22,22,30,17,12,5
772,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,9,6
773,sb3_league,rational,N/A,N/A,J1,27,30,30,27,19,12,7
774,sb3_league,rational,N/A,N/A,J0,30,28,28,30,17,7,10
775,sb3_league,rational,N/A,N/A,J0,30,26,26,30,17,9,8
776,sb3_league,rational,N/A,N/A,J1,26,30,30,26,15,9,6
777,sb3_league,rational,N/A,N/A,J0,30,13,13,30,14,10,4
778,sb3_league,rational,N/A,N/A,J1,28,30,30,28,16,11,5
779,sb3_league,rational,N/A,N/A,J1,16,30,30,16,14,6,8
780,sb3_league,rational,N/A,N/A,J0,30,28,28,30,19,9,10
781,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
782,sb3_league,rational,N/A,N/A,J1,24,30,30,24,17,8,9
783,sb3_league,rational,N/A,N/A,J0,30,20,20,30,18,10,8
784,sb3_league,rational,N/A,N/A,J0,30,16,16,30,14,8,6
785,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
786,sb3_league,rational,N/A,N/A,J0,30,28,28,30,18,8,10
787,sb3_league,rational,N/A,N/A,J1,19,30,30,19,17,6,11
788,sb3_league,rational,N/A,N/A,J1,13,30,30,13,13,5,8
789,sb3_league,rational,N/A,N/A,J0,30,27,27,30,15,10,5
790,sb3_league,rational,N/A,N/A,J1,14,30,30,14,8,6,2
791,sb3_league,rational,N/A,N/A,J1,5,30,30,5,11,2,9
792,sb3_league,rational,N/A,N/A,J0,30,14,14,30,16,11,5
793,sb3_league,rational,N/A,N/A,J1,14,30,30,14,8,5,3
794,sb3_league,rational,N/A,N/A,J0,30,27,27,30,16,10,6
795,sb3_league,rational,N/A,N/A,J0,30,23,23,30,15,8,7
796,sb3_league,rational,N/A,N/A,J1,27,30,30,27,12,8,4
797,sb3_league,rational,N/A,N/A,J1,19,30,30,19,15,6,9
798,sb3_league,rational,N/A,N/A,J0,30,15,15,30,15,10,5
799,sb3_league,rational,N/A,N/A,J0,30,16,16,30,15,10,5
800,sb3_league,rational,N/A,N/A,J1,28,30,30,28,17,10,7
801,sb3_league,rational,N/A,N/A,J0,30,23,23,30,17,11,6
802,sb3_league,rational,N/A,N/A,J0,30,28,28,30,17,9,8
803,sb3_league,rational,N/A,N/A,J1,29,30,30,29,17,7,10
804,sb3_league,rational,N/A,N/A,J0,30,27,27,30,17,9,8
805,sb3_league,rational,N/A,N/A,J0,30,25,25,30,15,8,7
806,sb3_league,rational,N/A,N/A,J0,30,22,22,30,17,10,7
807,sb3_league,rational,N/A,N/A,J0,30,10,10,30,13,10,3
808,sb3_league,rational,N/A,N/A,J0,30,28,28,30,17,10,7
809,sb3_league,rational,N/A,N/A,J0,30,18,18,30,16,11,5
810,sb3_league,rational,N/A,N/A,J0,30,16,16,30,15,10,5
811,sb3_league,rational,N/A,N/A,J0,30,12,12,30,10,6,4
812,sb3_league,rational,N/A,N/A,J1,10,30,30,10,12,4,8
813,sb3_league,rational,N/A,N/A,J1,16,30,30,16,12,4,8
814,sb3_league,rational,N/A,N/A,J0,30,22,22,30,16,11,5
815,sb3_league,rational,N/A,N/A,J1,25,30,30,25,16,8,8
816,sb3_league,rational,N/A,N/A,J1,25,30,30,25,16,10,6
817,sb3_league,rational,N/A,N/A,J1,19,30,30,19,17,5,12
818,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
819,sb3_league,rational,N/A,N/A,J0,30,18,18,30,14,11,3
820,sb3_league,rational,N/A,N/A,J0,30,28,28,30,16,8,8
821,sb3_league,rational,N/A,N/A,J0,30,25,25,30,18,10,8
822,sb3_league,rational,N/A,N/A,J1,16,30,30,16,12,5,7
823,sb3_league,rational,N/A,N/A,J1,26,30,30,26,18,9,9
824,sb3_league,rational,N/A,N/A,J0,30,23,23,30,17,11,6
825,sb3_league,rational,N/A,N/A,J1,29,30,30,29,16,9,7
826,sb3_league,rational,N/A,N/A,J0,30,20,20,30,17,8,9
827,sb3_league,rational,N/A,N/A,J1,22,30,30,22,17,8,9
828,sb3_league,rational,N/A,N/A,J1,25,30,30,25,14,8,6
829,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
830,sb3_league,rational,N/A,N/A,J1,2,30,30,2,1,0,1
831,sb3_league,rational,N/A,N/A,J1,24,30,30,24,12,9,3
832,sb3_league,rational,N/A,N/A,J0,30,24,24,30,17,10,7
833,sb3_league,rational,N/A,N/A,J0,30,20,20,30,16,10,6
834,sb3_league,rational,N/A,N/A,J0,30,26,26,30,17,10,7
835,sb3_league,rational,N/A,N/A,J0,30,27,27,30,20,12,8
836,sb3_league,rational,N/A,N/A,J0,30,28,28,30,18,10,8
837,sb3_league,rational,N/A,N/A,J1,20,30,30,20,15,8,7
838,sb3_league,rational,N/A,N/A,J0,30,26,26,30,13,8,5
839,sb3_league,rational,N/A,N/A,J0,30,25,25,30,12,10,2
840,sb3_league,rational,N/A,N/A,J0,30,15,15,30,14,12,2
841,sb3_league,rational,N/A,N/A,J1,28,30,30,28,19,11,8
842,sb3_league,rational,N/A,N/A,J1,21,30,30,21,17,8,9
843,sb3_league,rational,N/A,N/A,J1,25,30,30,25,19,10,9
844,sb3_league,rational,N/A,N/A,J0,30,24,24,30,16,10,6
845,sb3_league,rational,N/A,N/A,J1,5,30,30,5,8,3,5
846,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,11,4
847,sb3_league,rational,N/A,N/A,J0,30,19,19,30,15,10,5
848,sb3_league,rational,N/A,N/A,J0,30,26,26,30,17,11,6
849,sb3_league,rational,N/A,N/A,J0,30,24,24,30,18,12,6
850,sb3_league,rational,N/A,N/A,J0,30,26,26,30,18,10,8
851,sb3_league,rational,N/A,N/A,J0,30,2,2,30,1,0,1
852,sb3_league,rational,N/A,N/A,J0,30,27,27,30,16,10,6
853,sb3_league,rational,N/A,N/A,J0,30,16,16,30,14,9,5
854,sb3_league,rational,N/A,N/A,J0,30,8,8,30,3,0,3
855,sb3_league,rational,N/A,N/A,J0,30,22,22,30,16,11,5
856,sb3_league,rational,N/A,N/A,J0,30,14,14,30,13,9,4
857,sb3_league,rational,N/A,N/A,J0,30,14,14,30,13,9,4
858,sb3_league,rational,N/A,N/A,J1,13,30,30,13,12,4,8
859,sb3_league,rational,N/A,N/A,J1,16,30,30,16,14,8,6
860,sb3_league,rational,N/A,N/A,J1,25,30,30,25,15,8,7
861,sb3_league,rational,N/A,N/A,J0,30,25,25,30,18,8,10
862,sb3_league,rational,N/A,N/A,J0,30,4,4,30,3,2,1
863,sb3_league,rational,N/A,N/A,J1,9,30,30,9,13,4,9
864,sb3_league,rational,N/A,N/A,J0,30,22,22,30,16,10,6
865,sb3_league,rational,N/A,N/A,J0,30,24,24,30,18,11,7
866,sb3_league,rational,N/A,N/A,J1,26,30,30,26,19,11,8
867,sb3_league,rational,N/A,N/A,J1,20,30,30,20,15,5,10
868,sb3_league,rational,N/A,N/A,J1,26,30,30,26,20,9,11
869,sb3_league,rational,N/A,N/A,J0,30,28,28,30,17,10,7
870,sb3_league,rational,N/A,N/A,J0,30,20,20,30,16,10,6
871,sb3_league,rational,N/A,N/A,J1,1,30,30,1,1,0,1
872,sb3_league,rational,N/A,N/A,J0,30,16,16,30,14,9,5
873,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
874,sb3_league,rational,N/A,N/A,J0,30,25,25,30,15,9,6
875,sb3_league,rational,N/A,N/A,J1,18,30,30,18,13,7,6
876,sb3_league,rational,N/A,N/A,J0,30,22,22,30,17,9,8
877,sb3_league,rational,N/A,N/A,J1,23,30,30,23,16,9,7
878,sb3_league,rational,N/A,N/A,J1,15,30,30,15,10,5,5
879,sb3_league,rational,N/A,N/A,J0,30,22,22,30,18,11,7
880,sb3_league,rational,N/A,N/A,J1,3,30,30,3,4,1,3
881,sb3_league,rational,N/A,N/A,J0,30,10,10,30,12,9,3
882,sb3_league,rational,N/A,N/A,J0,30,0,0,30,0,0,0
883,sb3_league,rational,N/A,N/A,J1,17,30,30,17,13,7,6
884,sb3_league,rational,N/A,N/A,J0,30,27,27,30,16,9,7
885,sb3_league,rational,N/A,N/A,J0,30,21,21,30,16,10,6
886,sb3_league,rational,N/A,N/A,J0,30,14,14,30,14,9,5
887,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
888,sb3_league,rational,N/A,N/A,J1,28,30,30,28,18,10,8
889,sb3_league,rational,N/A,N/A,J1,0,30,30,0,2,0,2
890,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
891,sb3_league,rational,N/A,N/A,J1,24,30,30,24,17,8,9
892,sb3_league,rational,N/A,N/A,J0,30,6,6,30,2,0,2
893,sb3_league,rational,N/A,N/A,J1,21,30,30,21,18,9,9
894,sb3_league,rational,N/A,N/A,J0,30,12,12,30,14,13,1
895,sb3_league,rational,N/A,N/A,J0,30,16,16,30,15,11,4
896,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
897,sb3_league,rational,N/A,N/A,J0,30,20,20,30,15,12,3
898,sb3_league,rational,N/A,N/A,J0,30,18,18,30,16,9,7
899,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
900,sb3_league,rational,N/A,N/A,J0,30,26,26,30,16,10,6
901,sb3_league,rational,N/A,N/A,J1,21,30,30,21,11,8,3
902,sb3_league,rational,N/A,N/A,J1,20,30,30,20,16,10,6
903,sb3_league,rational,N/A,N/A,J1,22,30,30,22,16,8,8
904,sb3_league,rational,N/A,N/A,J1,25,30,30,25,18,10,8
905,sb3_league,rational,N/A,N/A,J1,11,30,30,11,9,5,4
906,sb3_league,rational,N/A,N/A,J0,30,19,19,30,16,11,5
907,sb3_league,rational,N/A,N/A,J1,22,30,30,22,14,6,8
908,sb3_league,rational,N/A,N/A,J0,30,17,17,30,14,8,6
909,sb3_league,rational,N/A,N/A,J0,30,10,10,30,12,8,4
910,sb3_league,rational,N/A,N/A,J0,30,26,26,30,18,9,9
911,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
912,sb3_league,rational,N/A,N/A,J0,30,29,29,30,18,10,8
913,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,11,4
914,sb3_league,rational,N/A,N/A,J0,30,18,18,30,13,11,2
915,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
916,sb3_league,rational,N/A,N/A,J1,14,30,30,14,11,4,7
917,sb3_league,rational,N/A,N/A,J0,30,14,14,30,14,10,4
918,sb3_league,rational,N/A,N/A,J0,30,22,22,30,18,9,9
919,sb3_league,rational,N/A,N/A,J1,25,30,30,25,16,9,7
920,sb3_league,rational,N/A,N/A,J1,19,30,30,19,17,8,9
921,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
922,sb3_league,rational,N/A,N/A,J1,25,30,30,25,15,9,6
923,sb3_league,rational,N/A,N/A,J0,30,20,20,30,18,11,7
924,sb3_league,rational,N/A,N/A,J0,30,0,0,30,12,12,0
925,sb3_league,rational,N/A,N/A,J1,11,30,30,11,11,4,7
926,sb3_league,rational,N/A,N/A,J0,30,12,12,30,15,9,6
927,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
928,sb3_league,rational,N/A,N/A,J1,17,30,30,17,13,8,5
929,sb3_league,rational,N/A,N/A,J0,30,25,25,30,13,10,3
930,sb3_league,rational,N/A,N/A,J1,23,30,30,23,17,9,8
931,sb3_league,rational,N/A,N/A,J0,30,27,27,30,17,9,8
932,sb3_league,rational,N/A,N/A,J0,30,21,21,30,16,11,5
933,sb3_league,rational,N/A,N/A,J1,23,30,30,23,18,9,9
934,sb3_league,rational,N/A,N/A,J0,30,24,24,30,15,9,6
935,sb3_league,rational,N/A,N/A,J1,9,30,30,9,7,4,3
936,sb3_league,rational,N/A,N/A,J1,26,30,30,26,14,11,3
937,sb3_league,rational,N/A,N/A,J0,30,24,24,30,12,9,3
938,sb3_league,rational,N/A,N/A,J0,30,2,2,30,1,0,1
939,sb3_league,rational,N/A,N/A,J1,0,30,30,0,1,0,1
940,sb3_league,rational,N/A,N/A,J1,28,30,30,28,19,9,10
941,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
942,sb3_league,rational,N/A,N/A,J0,30,29,29,30,15,9,6
943,sb3_league,rational,N/A,N/A,J1,21,30,30,21,16,9,7
944,sb3_league,rational,N/A,N/A,J0,30,25,25,30,15,10,5
945,sb3_league,rational,N/A,N/A,J0,30,23,23,30,16,10,6
946,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
947,sb3_league,rational,N/A,N/A,J1,26,30,30,26,20,10,10
948,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
949,sb3_league,rational,N/A,N/A,J1,29,30,30,29,20,11,9
950,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
951,sb3_league,rational,N/A,N/A,J0,30,24,24,30,17,11,6
952,sb3_league,rational,N/A,N/A,J0,30,29,29,30,20,11,9
953,sb3_league,rational,N/A,N/A,J0,30,0,0,30,0,0,0
954,sb3_league,rational,N/A,N/A,J0,30,28,28,30,18,9,9
955,sb3_league,rational,N/A,N/A,J1,10,30,30,10,8,5,3
956,sb3_league,rational,N/A,N/A,J0,30,21,21,30,15,11,4
957,sb3_league,rational,N/A,N/A,J0,30,24,24,30,18,10,8
958,sb3_league,rational,N/A,N/A,J1,12,30,30,12,15,5,10
959,sb3_league,rational,N/A,N/A,J1,22,30,30,22,16,9,7
960,sb3_league,rational,N/A,N/A,J1,1,30,30,1,1,1,0
961,sb3_league,rational,N/A,N/A,J0,30,12,12,30,14,10,4
962,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
963,sb3_league,rational,N/A,N/A,J1,26,30,30,26,15,10,5
964,sb3_league,rational,N/A,N/A,J1,21,30,30,21,17,8,9
965,sb3_league,rational,N/A,N/A,J0,30,8,8,30,13,10,3
966,sb3_league,rational,N/A,N/A,J1,24,30,30,24,16,9,7
967,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
968,sb3_league,rational,N/A,N/A,J0,30,28,28,30,16,9,7
969,sb3_league,rational,N/A,N/A,J0,30,17,17,30,14,11,3
970,sb3_league,rational,N/A,N/A,J0,30,18,18,30,15,10,5
971,sb3_league,rational,N/A,N/A,J0,30,0,0,30,1,1,0
972,sb3_league,rational,N/A,N/A,J1,27,30,30,27,16,7,9
973,sb3_league,rational,N/A,N/A,J0,30,26,26,30,17,10,7
974,sb3_league,rational,N/A,N/A,J0,30,22,22,30,16,10,6
975,sb3_league,rational,N/A,N/A,J0,30,20,20,30,17,12,5
976,sb3_league,rational,N/A,N/A,J0,30,0,0,30,0,0,0
977,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
978,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
979,sb3_league,rational,N/A,N/A,J0,30,0,0,30,0,0,0
980,sb3_league,rational,N/A,N/A,J0,30,14,14,30,13,8,5
981,sb3_league,rational,N/A,N/A,J0,30,28,28,30,16,10,6
982,sb3_league,rational,N/A,N/A,J0,30,23,23,30,17,10,7
983,sb3_league,rational,N/A,N/A,J0,30,28,28,30,19,9,10
984,sb3_league,rational,N/A,N/A,J1,12,30,30,12,13,5,8
985,sb3_league,rational,N/A,N/A,J1,29,30,30,29,17,10,7
986,sb3_league,rational,N/A,N/A,J0,30,27,27,30,17,12,5
987,sb3_league,rational,N/A,N/A,J0,30,14,14,30,13,7,6
988,sb3_league,rational,N/A,N/A,J1,25,30,30,25,15,9,6
989,sb3_league,rational,N/A,N/A,J1,18,30,30,18,11,6,5
990,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
991,sb3_league,rational,N/A,N/A,J1,7,30,30,7,11,3,8
992,sb3_league,rational,N/A,N/A,J1,0,30,30,0,0,0,0
993,sb3_league,rational,N/A,N/A,J0,30,22,22,30,17,11,6
994,sb3_league,rational,N/A,N/A,J0,30,29,29,30,12,9,3
995,sb3_league,rational,N/A,N/A,J0,30,12,12,30,13,8,5
996,sb3_league,rational,N/A,N/A,J0,30,22,22,30,17,10,7
997,sb3_league,rational,N/A,N/A,J0,30,12,12,30,13,10,3
998,sb3_league,rational,N/A,N/A,J0,30,26,26,30,19,10,9
999,sb3_league,rational,N/A,N/A,J0,30,17,17,30,15,9,6
1000,sb3_league,rational,N/A,N/A,J1,19,30,30,19,14,8,6
