game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
353,sb3,rational,J0,30,15,15,30,17,9,8
354,sb3,rational,J1,28,30,30,28,22,11,11
355,sb3,rational,J1,12,30,30,12,12,2,10
356,sb3,rational,J0,30,26,26,30,22,8,14
357,sb3,rational,J0,30,22,22,30,19,12,7
358,sb3,rational,J1,12,30,30,12,11,4,7
359,sb3,rational,J0,30,21,21,30,18,8,10
360,sb3,rational,J0,30,28,28,30,22,10,12
361,sb3,rational,J1,28,30,30,28,22,11,11
362,sb3,rational,J1,20,30,30,20,18,7,11
363,sb3,rational,J1,20,30,30,20,17,5,12
364,sb3,rational,J0,30,24,24,30,20,10,10
365,sb3,rational,J1,21,30,30,21,18,11,7
366,sb3,rational,J0,30,19,19,30,20,11,9
367,sb3,rational,J1,25,30,30,25,21,8,13
368,sb3,rational,J0,30,14,14,30,16,12,4
369,sb3,rational,J1,23,30,30,23,16,8,8
370,sb3,rational,J1,24,30,30,24,17,7,10
371,sb3,rational,J1,26,30,30,26,20,10,10
372,sb3,rational,J0,30,25,25,30,19,14,5
373,sb3,rational,J1,22,30,30,22,19,5,14
374,sb3,rational,J0,30,26,26,30,20,11,9
375,sb3,rational,J1,23,30,30,23,21,11,10
376,sb3,rational,J1,18,30,30,18,17,7,10
377,sb3,rational,J0,30,20,20,30,17,9,8
378,sb3,rational,J1,27,30,30,27,22,8,14
379,sb3,rational,J0,30,25,25,30,21,12,9
380,sb3,rational,J0,30,18,18,30,17,11,6
381,sb3,rational,J1,29,30,30,29,23,10,13
382,sb3,rational,J1,22,30,30,22,19,7,12
383,sb3,rational,J1,24,30,30,24,19,8,11
384,sb3,rational,J0,30,28,28,30,19,10,9
385,sb3,rational,J0,30,16,16,30,17,11,6
386,sb3,rational,J1,28,30,30,28,21,9,12
387,sb3,rational,J1,24,30,30,24,19,8,11
388,sb3,rational,J1,20,30,30,20,16,5,11
389,sb3,rational,J1,26,30,30,26,20,10,10
390,sb3,rational,J1,14,30,30,14,14,2,12
391,sb3,rational,J0,30,24,24,30,21,14,7
392,sb3,rational,J1,26,30,30,26,21,7,14
393,sb3,rational,J1,22,30,30,22,19,9,10
394,sb3,rational,J1,23,30,30,23,20,6,14
395,sb3,rational,J1,27,30,30,27,22,10,12
396,sb3,rational,J1,29,30,30,29,20,10,10
397,sb3,rational,J1,21,30,30,21,17,8,9
398,sb3,rational,J1,20,30,30,20,17,8,9
399,sb3,rational,J0,30,18,18,30,21,10,11
400,sb3,rational,J1,15,30,30,15,16,6,10
401,sb3,rational,J1,22,30,30,22,20,6,14
402,sb3,rational,J1,29,30,30,29,20,8,12
403,sb3,rational,J1,19,30,30,19,16,6,10
404,sb3,rational,J1,28,30,30,28,22,10,12
405,sb3,rational,J0,30,14,14,30,16,12,4
406,sb3,rational,J1,26,30,30,26,21,10,11
407,sb3,rational,J0,30,27,27,30,21,11,10
408,sb3,rational,J0,30,28,28,30,20,8,12
409,sb3,rational,J0,30,24,24,30,19,11,8
410,sb3,rational,J0,30,25,25,30,20,10,10
411,sb3,rational,J0,30,21,21,30,17,8,9
412,sb3,rational,J1,27,30,30,27,19,9,10
413,sb3,rational,J0,30,17,17,30,19,13,6
414,sb3,rational,J1,23,30,30,23,19,8,11
415,sb3,rational,J0,30,22,22,30,18,9,9
416,sb3,rational,J0,30,24,24,30,20,13,7
417,sb3,rational,J0,30,27,27,30,19,10,9
418,sb3,rational,J1,23,30,30,23,19,9,10
419,sb3,rational,J1,10,30,30,10,5,3,2
420,sb3,rational,J1,28,30,30,28,19,10,9
421,sb3,rational,J0,30,23,23,30,19,9,10
422,sb3,rational,J1,24,30,30,24,19,6,13
423,sb3,rational,J0,30,24,24,30,20,10,10
424,sb3,rational,J0,30,15,15,30,16,9,7
