game,hand_index,agent_0,agent_1,event_type,caller,caller_id,caller_agent,opponent,opponent_agent,action,round_number,truco_level_before,envido_level_before,envido_total_before,envido_total_previous,caller_envido_points,opponent_envido_points,envido_points_diff,caller_weaker_envido,envido_winner,caller_hand,opponent_hand,caller_best_strength,caller_avg_strength,caller_top2_strength,opponent_best_strength,opponent_avg_strength,opponent_top2_strength,strength_diff_avg,caller_weaker_hand,response_action,response_type,responder,responder_agent,points_before_j0,points_before_j1,points_after_j0,points_after_j1,delta_j0,delta_j1,caller_points_delta,hand_winner,caller_won_hand
4,1,random,rational,envido,J0,0,random,J1,rational,FALTA_ENVIDO,1,,0,0,0,21,24,-3,1,J0,1-2|10-2|2-3,5-2|4-0,,,,,,,,,NO_QUIERO,decline,J1,rational,0,0,1,0,1,0,1,,
4,2,random,rational,envido,J0,0,random,J1,rational,ENVIDO,1,,0,0,0,7,23,-16,1,J0,3-2|11-1|7-0,1-2|2-2|6-1,,,,,,,,,NO_QUIERO,decline,J1,rational,1,1,2,1,1,0,1,,
4,3,random,rational,envido,J0,0,random,J1,rational,ENVIDO,1,,0,0,0,29,22,7,0,J0,7-2|2-2|11-2,6-2|11-3,,,,,,,,,NO_QUIERO,decline,J1,rational,2,2,3,2,1,0,1,,
4,3,random,rational,truco,J0,0,random,J1,rational,TRUCO,1,0,,,,,,,,,7-2|2-2|11-2,6-2|11-3,11.0,8.666666666666666,20.0,6.0,4.5,9.0,4.166666666666666,0,QUIERO,accept,J1,rational,3,2,3,4,0,2,0,J1,0
4,4,random,rational,envido,J0,0,random,J1,rational,FALTA_ENVIDO,1,,0,0,0,7,23,-16,1,J0,12-1|10-0|7-2,11-3|3-3|5-2,,,,,,,,,NO_QUIERO,decline,J1,rational,3,4,4,4,1,0,1,,
4,4,random,rational,truco,J0,0,random,J1,rational,TRUCO,3,0,,,,,,,,,12-1,,7.0,7.0,7.0,0.0,0.0,0.0,7.0,0,NO_QUIERO,decline,J1,rational,4,4,5,4,1,0,1,J0,1
4,5,random,rational,truco,J0,0,random,J1,rational,TRUCO,3,0,,,,,,,,,2-1,10-1,9.0,9.0,9.0,5.0,5.0,5.0,4.0,0,NO_QUIERO,decline,J1,rational,5,4,6,4,1,0,1,J0,1
4,6,random,rational,envido,J0,0,random,J1,rational,ENVIDO,1,,0,0,0,4,4,0,1,J0,4-1|2-0|3-2,1-3|12-2|4-0,,,,,,,,,NO_QUIERO,decline,J1,rational,6,4,7,4,1,0,1,,
4,6,random,rational,truco,J0,0,random,J1,rational,TRUCO,2,0,,,,,,,,,4-1|2-0,1-3|12-2,9.0,5.0,10.0,8.0,7.5,15.0,-2.5,1,QUIERO,accept,J1,rational,7,4,7,6,0,2,0,J1,0
4,7,random,rational,truco,J0,0,random,J1,rational,TRUCO,1,0,,,,,,,,,6-1|11-2|6-2,5-1|12-3,6.0,4.0,9.0,7.0,4.5,9.0,-0.5,1,QUIERO,accept,J1,rational,7,6,7,8,0,2,0,J1,0
4,8,random,rational,envido,J1,1,rational,J0,random,ENVIDO,1,,0,0,0,30,7,23,0,J1,6-2|3-1|4-2,2-0|7-2,,,,,,,,,FALTA_ENVIDO,raise,J0,random,7,8,7,30,0,22,22,,
4,8,random,rational,envido,J0,0,random,J1,rational,FALTA_ENVIDO,1,,1,2,0,7,30,-23,1,J1,2-0|7-2,6-2|3-1|4-2,,,,,,,,,QUIERO,accept,J1,rational,7,8,7,30,0,22,0,,
5,1,random,rational,envido,J1,1,rational,J0,random,REAL_ENVIDO,1,,0,0,0,31,32,-1,0,J1,4-0|1-1|7-0,7-3|5-3|4-2,,,,,,,,,NO_QUIERO,decline,J0,random,0,0,0,1,0,1,1,,
5,1,random,rational,truco,J0,0,random,J1,rational,TRUCO,1,0,,,,,,,,,7-3|5-3|4-2,4-0|7-0,4.0,2.3333333333333335,6.0,12.0,6.5,13.0,-4.166666666666666,1,QUIERO,accept,J1,rational,0,1,0,3,0,2,0,J1,0
5,7,random,rational,envido,J0,0,random,J1,rational,ENVIDO,1,,0,0,0,29,20,9,0,J0,4-1|5-1|12-2,10-1|12-1,,,,,,,,,NO_QUIERO,decline,J1,rational,0,8,1,8,1,0,1,,
5,7,random,rational,truco,J0,0,random,J1,rational,TRUCO,1,0,,,,,,,,,4-1|5-1|12-2,10-1|12-1,7.0,3.3333333333333335,9.0,7.0,6.0,12.0,-2.6666666666666665,1,QUIERO,accept,J1,rational,1,8,1,10,0,2,0,J1,0
5,9,random,rational,envido,J1,1,rational,J0,random,ENVIDO,1,,0,0,0,28,3,25,0,J1,2-1|3-2|6-1,11-2|3-1|1-0,,,,,,,,,QUIERO,accept,J0,random,1,11,1,13,0,2,2,,
5,9,random,rational,truco,J0,0,random,J1,rational,TRUCO,2,0,,,,,,,,,11-2|1-0,2-1,14.0,10.0,20.0,9.0,9.0,9.0,1.0,0,QUIERO,accept,J1,rational,1,13,3,13,2,0,2,J0,1
5,12,random,rational,envido,J0,0,random,J1,rational,ENVIDO,1,,0,0,0,7,5,2,1,J0,1-2|7-0|10-1,2-1|5-3|3-2,,,,,,,,,NO_QUIERO,decline,J1,rational,3,16,4,16,1,0,1,,
5,12,random,rational,truco,J0,0,random,J1,rational,TRUCO,2,0,,,,,,,,,7-0|10-1,3-2,12.0,8.5,17.0,10.0,10.0,10.0,-1.5,1,QUIERO,accept,J1,rational,4,16,6,16,2,0,2,J0,1
5,13,random,rational,envido,J1,1,rational,J0,random,REAL_ENVIDO,1,,0,0,0,32,4,28,0,J1,5-3|6-1|7-3,4-0|11-3|11-1,,,,,,,,,NO_QUIERO,decline,J0,random,6,16,6,17,0,1,1,,
