game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
80,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,8,3,5
81,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,7,3,4
82,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,9,3,6
83,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,1,0,1
84,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,9,4,5
85,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,5,2,3
86,sb3_league,sb3_league,N/A,N/A,J1,5,30,30,5,5,1,4
87,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,5,3,2
88,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,9,2,7
89,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,8,1,7
90,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,4,3,1
91,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
92,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,2,1,1
93,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
94,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,6,2,4
95,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,4,2,2
96,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,7,2,5
97,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
98,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,8,2,6
99,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,1,0,1
100,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,3,1,2
101,sb3_league,sb3_league,N/A,N/A,J1,3,30,30,3,3,0,3
102,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,2,1,1
103,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,9,3,6
104,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,7,2,5
105,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,6,3,3
106,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,3,2,1
107,sb3_league,sb3_league,N/A,N/A,J1,9,30,30,9,6,3,3
108,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,8,3,5
109,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,10,3,7
110,sb3_league,sb3_league,N/A,N/A,J0,30,26,26,30,17,5,12
111,sb3_league,sb3_league,N/A,N/A,J1,1,30,30,1,2,0,2
112,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,5,4,1
113,sb3_league,sb3_league,N/A,N/A,J1,7,30,30,7,4,1,3
114,sb3_league,sb3_league,N/A,N/A,J0,30,26,26,30,14,6,8
115,sb3_league,sb3_league,N/A,N/A,J0,30,24,24,30,11,3,8
116,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
117,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,8,2,6
118,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,4,3,1
119,sb3_league,sb3_league,N/A,N/A,J1,2,30,30,2,1,0,1
120,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
121,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,4,1,3
122,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
123,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
124,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,3,1,2
125,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
126,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,8,5,3
127,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
128,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,5,2,3
129,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,4,3,1
130,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
131,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,1,0,1
132,sb3_league,sb3_league,N/A,N/A,J1,1,30,30,1,2,0,2
133,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
134,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
135,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,5,1,4
136,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,9,2,7
137,sb3_league,sb3_league,N/A,N/A,J1,4,30,30,4,3,2,1
138,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,5,1,4
139,sb3_league,sb3_league,N/A,N/A,J1,10,30,30,10,7,4,3
140,sb3_league,sb3_league,N/A,N/A,J1,2,30,30,2,1,0,1
141,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,9,2,7
142,sb3_league,sb3_league,N/A,N/A,J1,6,30,30,6,4,0,4
143,sb3_league,sb3_league,N/A,N/A,J1,5,30,30,5,3,2,1
144,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,4,2,2
145,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,1,1
146,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,1,0,1
147,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,8,3,5
148,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,9,5,4
149,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,7,4,3
150,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
151,sb3_league,sb3_league,N/A,N/A,J1,10,30,30,10,6,1,5
152,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
153,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,6,2,4
154,sb3_league,sb3_league,N/A,N/A,J1,3,30,30,3,3,0,3
155,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,6,3,3
156,sb3_league,sb3_league,N/A,N/A,J1,9,30,30,9,7,2,5
157,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,9,3,6
158,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,6,2,4
159,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,14,2,12
160,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,12,5,7
161,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,10,1,9
162,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
163,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,2,2,0
164,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,8,4,4
165,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,11,3,8
166,sb3_league,sb3_league,N/A,N/A,J1,5,30,30,5,3,1,2
167,sb3_league,sb3_league,N/A,N/A,J1,2,30,30,2,1,0,1
168,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,5,2,3
169,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,6,1,5
170,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,13,3,10
171,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,10,0,10
172,sb3_league,sb3_league,N/A,N/A,J0,30,28,28,30,11,6,5
173,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,3,1,2
174,sb3_league,sb3_league,N/A,N/A,J1,3,30,30,3,1,1,0
175,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
176,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,1,0,1
177,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,5,2,3
178,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,4,3,1
179,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,9,4,5
180,sb3_league,sb3_league,N/A,N/A,J1,9,30,30,9,6,0,6
181,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,8,5,3
182,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,4,2,2
183,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,1,0,1
184,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,2,1,1
185,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
186,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,7,2,5
187,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,3,1,2
188,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,6,3,3
189,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
190,sb3_league,sb3_league,N/A,N/A,J1,6,30,30,6,3,0,3
191,sb3_league,sb3_league,N/A,N/A,J1,4,30,30,4,4,0,4
192,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,5,2,3
193,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,8,4,4
194,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,5,3,2
195,sb3_league,sb3_league,N/A,N/A,J0,30,26,26,30,10,8,2
196,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,7,4,3
197,sb3_league,sb3_league,N/A,N/A,J1,6,30,30,6,4,1,3
198,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
199,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,9,2,7
200,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,1,0,1
201,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,10,2,8
202,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,7,1,6
203,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
204,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,2,0,2
205,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
206,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,13,4,9
207,sb3_league,sb3_league,N/A,N/A,J1,6,30,30,6,6,2,4
208,sb3_league,sb3_league,N/A,N/A,J1,3,30,30,3,3,1,2
209,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,3,2,1
210,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,6,2,4
211,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
212,sb3_league,sb3_league,N/A,N/A,J1,4,30,30,4,6,1,5
213,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,5,3,2
214,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,6,0,6
215,sb3_league,sb3_league,N/A,N/A,J1,5,30,30,5,4,1,3
216,sb3_league,sb3_league,N/A,N/A,J1,5,30,30,5,3,0,3
217,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,3,1,2
218,sb3_league,sb3_league,N/A,N/A,J1,2,30,30,2,2,1,1
219,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,8,4,4
220,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,3,2,1
221,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,7,2,5
222,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,4,1,3
223,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,6,2,4
224,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,5,2,3
225,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,6,4,2
226,sb3_league,sb3_league,N/A,N/A,J1,7,30,30,7,5,2,3
227,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,5,5,0
228,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,3,3,0
229,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,10,1,9
230,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
231,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,9,2,7
232,sb3_league,sb3_league,N/A,N/A,J0,30,24,24,30,8,3,5
233,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,9,3,6
234,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,7,3,4
235,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,5,3,2
236,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,8,2,6
237,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,8,4,4
238,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
239,sb3_league,sb3_league,N/A,N/A,J0,30,23,23,30,10,2,8
240,sb3_league,sb3_league,N/A,N/A,J0,30,1,1,30,1,0,1
241,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,12,5,7
242,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,4,1,3
243,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,12,8,4
244,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
245,sb3_league,sb3_league,N/A,N/A,J1,28,30,30,28,13,4,9
246,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,4,3,1
247,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
248,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,8,0,8
249,sb3_league,sb3_league,N/A,N/A,J1,1,30,30,1,1,0,1
250,sb3_league,sb3_league,N/A,N/A,J1,1,30,30,1,1,1,0
251,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,1,1
252,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,5,2,3
253,sb3_league,sb3_league,N/A,N/A,J1,6,30,30,6,5,2,3
254,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
255,sb3_league,sb3_league,N/A,N/A,J1,7,30,30,7,4,2,2
256,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,12,5,7
257,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
258,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,6,5,1
259,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,3,2,1
260,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,8,4,4
261,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,4,2,2
262,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,5,2,3
263,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,4,3,1
264,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,1,0,1
265,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,6,5,1
266,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
267,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,10,4,6
268,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,4,1,3
269,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
270,sb3_league,sb3_league,N/A,N/A,J1,1,30,30,1,1,1,0
271,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,8,4,4
272,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,6,2,4
273,sb3_league,sb3_league,N/A,N/A,J1,5,30,30,5,3,1,2
274,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,6,2,4
275,sb3_league,sb3_league,N/A,N/A,J1,3,30,30,3,3,0,3
276,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,13,7,6
277,sb3_league,sb3_league,N/A,N/A,J1,29,30,30,29,14,9,5
278,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,5,4,1
279,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,10,5,5
280,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,8,6,2
281,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,4,0,4
282,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
283,sb3_league,sb3_league,N/A,N/A,J1,4,30,30,4,4,0,4
284,sb3_league,sb3_league,N/A,N/A,J1,2,30,30,2,1,0,1
285,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,5,3,2
286,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,13,4,9
287,sb3_league,sb3_league,N/A,N/A,J1,1,30,30,1,3,0,3
288,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,5,1,4
289,sb3_league,sb3_league,N/A,N/A,J1,4,30,30,4,4,0,4
290,sb3_league,sb3_league,N/A,N/A,J1,2,30,30,2,2,1,1
291,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,8,6,2
292,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,4,0,4
293,sb3_league,sb3_league,N/A,N/A,J1,6,30,30,6,3,0,3
294,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,8,4,4
295,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,9,6,3
296,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
297,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
298,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,8,4,4
299,sb3_league,sb3_league,N/A,N/A,J1,7,30,30,7,5,2,3
300,sb3_league,sb3_league,N/A,N/A,J1,1,30,30,1,1,1,0
301,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,8,1,7
302,sb3_league,sb3_league,N/A,N/A,J1,9,30,30,9,8,2,6
303,sb3_league,sb3_league,N/A,N/A,J1,5,30,30,5,3,1,2
304,sb3_league,sb3_league,N/A,N/A,J1,2,30,30,2,2,0,2
305,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,6,2,4
306,sb3_league,sb3_league,N/A,N/A,J1,6,30,30,6,4,1,3
307,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,9,3,6
308,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,4,3,1
309,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,6,3,3
310,sb3_league,sb3_league,N/A,N/A,J1,3,30,30,3,2,0,2
311,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,6,5,1
312,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
313,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,3,1,2
314,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,10,5,5
315,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
316,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,5,1,4
317,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,6,4,2
318,sb3_league,sb3_league,N/A,N/A,J0,30,1,1,30,1,0,1
319,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,1,1
320,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,4,4,0
321,sb3_league,sb3_league,N/A,N/A,J1,4,30,30,4,4,0,4
322,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,1,0,1
323,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,10,1,9
324,sb3_league,sb3_league,N/A,N/A,J1,6,30,30,6,4,1,3
325,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,5,2,3
326,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,7,2,5
327,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,9,2,7
328,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,13,3,10
329,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,6,4,2
330,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,6,2,4
331,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
332,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,0,2
333,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,11,5,6
334,sb3_league,sb3_league,N/A,N/A,J0,30,19,19,30,12,4,8
335,sb3_league,sb3_league,N/A,N/A,J1,5,30,30,5,2,1,1
336,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,10,5,5
337,sb3_league,sb3_league,N/A,N/A,J1,1,30,30,1,2,0,2
338,sb3_league,sb3_league,N/A,N/A,J1,4,30,30,4,2,1,1
339,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,4,2,2
340,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,4,3,1
341,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
342,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
343,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,4,1,3
344,sb3_league,sb3_league,N/A,N/A,J1,4,30,30,4,3,1,2
345,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
346,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,9,3,6
347,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,11,6,5
348,sb3_league,sb3_league,N/A,N/A,J1,9,30,30,9,8,1,7
349,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,0,0,0
350,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,6,2,4
351,sb3_league,sb3_league,N/A,N/A,J1,7,30,30,7,5,2,3
352,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
353,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
354,sb3_league,sb3_league,N/A,N/A,J1,2,30,30,2,1,1,0
355,sb3_league,sb3_league,N/A,N/A,J1,9,30,30,9,4,4,0
