game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
591,random,sb3,J1,12,30,30,12,10,1,9
592,random,sb3,J1,15,30,30,15,16,2,14
593,random,sb3,J0,30,4,4,30,4,3,1
594,random,sb3,J1,12,30,30,12,14,1,13
595,random,sb3,J1,4,30,30,4,14,0,14
596,random,sb3,J0,30,19,19,30,10,3,7
597,random,sb3,J1,13,30,30,13,17,2,15
598,random,sb3,J1,12,30,30,12,15,3,12
599,random,sb3,J1,15,30,30,15,10,3,7
600,random,sb3,J1,16,30,30,16,16,3,13
601,random,sb3,J0,30,13,13,30,9,3,6
602,random,sb3,J1,17,30,30,17,15,4,11
603,random,sb3,J1,2,30,30,2,10,0,10
604,random,sb3,J1,11,30,30,11,15,2,13
605,random,sb3,J0,30,21,21,30,11,2,9
606,random,sb3,J1,8,30,30,8,4,2,2
607,random,sb3,J1,20,30,30,20,17,5,12
608,random,sb3,J1,11,30,30,11,13,3,10
609,random,sb3,J1,16,30,30,16,13,2,11
610,random,sb3,J1,5,30,30,5,6,1,5
611,random,sb3,J1,9,30,30,9,13,1,12
612,random,sb3,J1,6,30,30,6,11,1,10
613,random,sb3,J1,8,30,30,8,9,2,7
614,random,sb3,J1,7,30,30,7,11,2,9
615,random,sb3,J1,14,30,30,14,13,2,11
616,random,sb3,J0,30,3,3,30,3,1,2
617,random,sb3,J1,8,30,30,8,14,2,12
618,random,sb3,J0,30,9,9,30,7,1,6
619,random,sb3,J1,18,30,30,18,13,2,11
620,random,sb3,J1,6,30,30,6,4,0,4
621,random,sb3,J1,18,30,30,18,14,4,10
622,random,sb3,J1,10,30,30,10,10,0,10
623,random,sb3,J0,30,9,9,30,7,3,4
624,random,sb3,J0,30,14,14,30,5,0,5
625,random,sb3,J0,30,4,4,30,3,1,2
626,random,sb3,J1,9,30,30,9,10,3,7
627,random,sb3,J1,27,30,30,27,13,2,11
628,random,sb3,J1,27,30,30,27,19,6,13
629,random,sb3,J0,30,19,19,30,10,4,6
630,random,sb3,J1,9,30,30,9,15,0,15
631,random,sb3,J0,30,27,27,30,12,2,10
632,random,sb3,J1,8,30,30,8,6,2,4
633,random,sb3,J1,17,30,30,17,10,0,10
634,random,sb3,J1,4,30,30,4,4,1,3
635,random,sb3,J1,9,30,30,9,11,2,9
636,random,sb3,J1,26,30,30,26,10,0,10
637,random,sb3,J1,9,30,30,9,11,4,7
638,random,sb3,J1,6,30,30,6,6,0,6
639,random,sb3,J1,8,30,30,8,15,2,13
640,random,sb3,J1,12,30,30,12,16,1,15
641,random,sb3,J1,11,30,30,11,11,3,8
642,random,sb3,J1,15,30,30,15,13,3,10
643,random,sb3,J1,17,30,30,17,15,3,12
644,random,sb3,J1,19,30,30,19,15,1,14
645,random,sb3,J0,30,28,28,30,16,2,14
646,random,sb3,J1,15,30,30,15,15,3,12
647,random,sb3,J1,24,30,30,24,18,3,15
648,random,sb3,J1,7,30,30,7,12,0,12
649,random,sb3,J1,16,30,30,16,18,3,15
650,random,sb3,J1,10,30,30,10,13,2,11
651,random,sb3,J1,10,30,30,10,14,0,14
652,random,sb3,J1,3,30,30,3,5,0,5
653,random,sb3,J1,27,30,30,27,18,1,17
654,random,sb3,J1,2,30,30,2,5,0,5
655,random,sb3,J0,30,10,10,30,6,1,5
656,random,sb3,J1,6,30,30,6,11,0,11
657,random,sb3,J1,10,30,30,10,15,2,13
658,random,sb3,J1,3,30,30,3,6,1,5
659,random,sb3,J1,13,30,30,13,14,2,12
660,random,sb3,J1,19,30,30,19,17,6,11
661,random,sb3,J1,10,30,30,10,12,1,11
662,random,sb3,J0,30,20,20,30,15,3,12
663,random,sb3,J1,8,30,30,8,7,1,6
664,random,sb3,J1,4,30,30,4,13,1,12
665,random,sb3,J0,30,16,16,30,10,2,8
666,random,sb3,J1,9,30,30,9,10,1,9
667,random,sb3,J0,30,22,22,30,16,7,9
668,random,sb3,J1,23,30,30,23,12,1,11
669,random,sb3,J1,8,30,30,8,12,0,12
670,random,sb3,J1,16,30,30,16,12,2,10
671,random,sb3,J0,30,10,10,30,6,2,4
672,random,sb3,J0,30,20,20,30,11,1,10
673,random,sb3,J0,30,22,22,30,12,3,9
674,random,sb3,J1,5,30,30,5,14,1,13
675,random,sb3,J1,26,30,30,26,20,6,14
676,random,sb3,J0,30,28,28,30,16,4,12
677,random,sb3,J1,27,30,30,27,15,2,13
678,random,sb3,J1,13,30,30,13,12,2,10
679,random,sb3,J1,6,30,30,6,7,1,6
680,random,sb3,J1,6,30,30,6,12,0,12
681,random,sb3,J1,12,30,30,12,15,1,14
682,random,sb3,J1,3,30,30,3,9,2,7
683,random,sb3,J1,4,30,30,4,13,2,11
684,random,sb3,J1,10,30,30,10,4,2,2
685,random,sb3,J0,30,16,16,30,9,2,7
686,random,sb3,J1,24,30,30,24,13,3,10
687,random,sb3,J1,5,30,30,5,10,0,10
688,random,sb3,J0,30,29,29,30,17,3,14
689,random,sb3,J1,6,30,30,6,12,0,12
690,random,sb3,J1,13,30,30,13,10,4,6
691,random,sb3,J1,2,30,30,2,7,0,7
692,random,sb3,J1,19,30,30,19,16,1,15
693,random,sb3,J1,18,30,30,18,14,3,11
694,random,sb3,J1,12,30,30,12,15,3,12
695,random,sb3,J1,18,30,30,18,16,1,15
696,random,sb3,J1,13,30,30,13,13,2,11
697,random,sb3,J1,16,30,30,16,14,3,11
698,random,sb3,J1,3,30,30,3,5,1,4
699,random,sb3,J1,12,30,30,12,13,2,11
700,random,sb3,J1,14,30,30,14,15,2,13
701,random,sb3,J1,21,30,30,21,13,1,12
702,random,sb3,J1,17,30,30,17,16,2,14
703,random,sb3,J1,25,30,30,25,13,3,10
704,random,sb3,J0,30,19,19,30,9,1,8
705,random,sb3,J0,30,15,15,30,8,2,6
706,random,sb3,J0,30,16,16,30,11,4,7
707,random,sb3,J1,4,30,30,4,9,0,9
708,random,sb3,J1,7,30,30,7,11,0,11
709,random,sb3,J0,30,9,9,30,6,1,5
710,random,sb3,J1,3,30,30,3,8,0,8
711,random,sb3,J0,30,4,4,30,3,1,2
712,random,sb3,J1,28,30,30,28,12,1,11
713,random,sb3,J1,6,30,30,6,13,1,12
714,random,sb3,J1,27,30,30,27,13,2,11
715,random,sb3,J0,30,11,11,30,8,2,6
716,random,sb3,J1,5,30,30,5,5,2,3
717,random,sb3,J1,10,30,30,10,12,0,12
718,random,sb3,J1,19,30,30,19,16,4,12
719,random,sb3,J1,16,30,30,16,16,4,12
720,random,sb3,J1,24,30,30,24,22,5,17
721,random,sb3,J1,8,30,30,8,11,1,10
722,random,sb3,J0,30,6,6,30,6,2,4
723,random,sb3,J1,16,30,30,16,14,3,11
724,random,sb3,J1,13,30,30,13,12,1,11
725,random,sb3,J1,14,30,30,14,14,3,11
726,random,sb3,J0,30,20,20,30,15,3,12
727,random,sb3,J1,16,30,30,16,17,4,13
728,random,sb3,J1,20,30,30,20,14,2,12
729,random,sb3,J1,8,30,30,8,14,1,13
730,random,sb3,J0,30,24,24,30,14,4,10
731,random,sb3,J1,11,30,30,11,5,3,2
732,random,sb3,J1,15,30,30,15,14,2,12
733,random,sb3,J1,17,30,30,17,18,3,15
734,random,sb3,J1,11,30,30,11,17,2,15
735,random,sb3,J1,13,30,30,13,12,2,10
736,random,sb3,J1,12,30,30,12,7,3,4
737,random,sb3,J0,30,17,17,30,8,0,8
738,random,sb3,J1,6,30,30,6,12,2,10
739,random,sb3,J0,30,19,19,30,9,3,6
740,random,sb3,J1,9,30,30,9,14,0,14
741,random,sb3,J1,26,30,30,26,17,1,16
742,random,sb3,J1,17,30,30,17,16,4,12
743,random,sb3,J1,11,30,30,11,7,2,5
744,random,sb3,J1,6,30,30,6,7,3,4
745,random,sb3,J1,9,30,30,9,13,1,12
746,random,sb3,J1,19,30,30,19,8,0,8
747,random,sb3,J1,8,30,30,8,11,1,10
748,random,sb3,J1,25,30,30,25,16,3,13
749,random,sb3,J1,5,30,30,5,5,1,4
750,random,sb3,J1,15,30,30,15,15,3,12
751,random,sb3,J1,1,30,30,1,7,0,7
752,random,sb3,J0,30,7,7,30,5,2,3
753,random,sb3,J1,7,30,30,7,13,2,11
754,random,sb3,J0,30,18,18,30,10,1,9
755,random,sb3,J1,10,30,30,10,12,1,11
756,random,sb3,J1,18,30,30,18,9,0,9
757,random,sb3,J1,13,30,30,13,9,5,4
758,random,sb3,J1,8,30,30,8,13,1,12
759,random,sb3,J1,10,30,30,10,12,0,12
760,random,sb3,J0,30,22,22,30,11,3,8
761,random,sb3,J1,29,30,30,29,15,3,12
762,random,sb3,J1,14,30,30,14,4,1,3
763,random,sb3,J1,2,30,30,2,16,0,16
764,random,sb3,J1,21,30,30,21,9,1,8
765,random,sb3,J1,5,30,30,5,12,0,12
766,random,sb3,J1,11,30,30,11,10,3,7
767,random,sb3,J1,6,30,30,6,4,1,3
768,random,sb3,J1,2,30,30,2,7,0,7
769,random,sb3,J1,2,30,30,2,3,0,3
770,random,sb3,J1,6,30,30,6,12,1,11
771,random,sb3,J1,14,30,30,14,13,1,12
772,random,sb3,J1,14,30,30,14,15,2,13
773,random,sb3,J1,10,30,30,10,8,2,6
774,random,sb3,J1,7,30,30,7,10,1,9
775,random,sb3,J1,4,30,30,4,4,1,3
776,random,sb3,J1,6,30,30,6,4,2,2
777,random,sb3,J1,6,30,30,6,14,1,13
778,random,sb3,J1,1,30,30,1,11,0,11
779,random,sb3,J0,30,7,7,30,6,2,4
780,random,sb3,J0,30,19,19,30,11,1,10
781,random,sb3,J1,8,30,30,8,3,1,2
782,random,sb3,J1,14,30,30,14,14,2,12
783,random,sb3,J1,4,30,30,4,5,1,4
784,random,sb3,J1,19,30,30,19,13,3,10
785,random,sb3,J1,3,30,30,3,8,1,7
786,random,sb3,J0,30,1,1,30,3,2,1
787,random,sb3,J1,6,30,30,6,11,1,10
788,random,sb3,J1,1,30,30,1,6,0,6
789,random,sb3,J1,14,30,30,14,7,2,5
790,random,sb3,J1,5,30,30,5,11,2,9
791,random,sb3,J1,10,30,30,10,9,2,7
792,random,sb3,J1,5,30,30,5,9,2,7
793,random,sb3,J1,12,30,30,12,13,2,11
794,random,sb3,J1,16,30,30,16,12,1,11
795,random,sb3,J1,4,30,30,4,2,1,1
796,random,sb3,J1,19,30,30,19,14,4,10
797,random,sb3,J1,8,30,30,8,17,0,17
798,random,sb3,J1,14,30,30,14,11,1,10
799,random,sb3,J0,30,3,3,30,2,1,1
800,random,sb3,J1,29,30,30,29,13,3,10
801,random,sb3,J1,8,30,30,8,12,1,11
802,random,sb3,J1,19,30,30,19,12,0,12
803,random,sb3,J1,10,30,30,10,7,3,4
804,random,sb3,J0,30,24,24,30,15,2,13
805,random,sb3,J1,1,30,30,1,9,0,9
806,random,sb3,J0,30,28,28,30,14,2,12
807,random,sb3,J0,30,7,7,30,5,1,4
808,random,sb3,J1,16,30,30,16,12,1,11
809,random,sb3,J1,3,30,30,3,7,1,6
810,random,sb3,J1,18,30,30,18,12,3,9
811,random,sb3,J1,20,30,30,20,9,1,8
812,random,sb3,J1,5,30,30,5,5,2,3
813,random,sb3,J1,24,30,30,24,16,3,13
814,random,sb3,J1,10,30,30,10,8,3,5
815,random,sb3,J1,5,30,30,5,12,2,10
816,random,sb3,J0,30,5,5,30,3,1,2
817,random,sb3,J1,25,30,30,25,11,1,10
818,random,sb3,J1,18,30,30,18,13,1,12
819,random,sb3,J0,30,24,24,30,15,5,10
820,random,sb3,J1,17,30,30,17,12,2,10
821,random,sb3,J1,19,30,30,19,16,4,12
822,random,sb3,J1,14,30,30,14,12,4,8
823,random,sb3,J1,12,30,30,12,6,2,4
824,random,sb3,J1,2,30,30,2,9,0,9
825,random,sb3,J1,10,30,30,10,7,2,5
826,random,sb3,J1,21,30,30,21,14,3,11
827,random,sb3,J1,6,30,30,6,9,1,8
828,random,sb3,J1,3,30,30,3,14,1,13
829,random,sb3,J1,14,30,30,14,10,4,6
830,random,sb3,J1,2,30,30,2,11,1,10
831,random,sb3,J1,1,30,30,1,6,0,6
832,random,sb3,J1,9,30,30,9,11,2,9
833,random,sb3,J1,6,30,30,6,15,1,14
834,random,sb3,J1,10,30,30,10,12,2,10
835,random,sb3,J1,26,30,30,26,13,2,11
836,random,sb3,J1,20,30,30,20,19,4,15
837,random,sb3,J1,18,30,30,18,16,2,14
838,random,sb3,J1,19,30,30,19,15,2,13
839,random,sb3,J1,8,30,30,8,7,1,6
840,random,sb3,J1,15,30,30,15,14,2,12
841,random,sb3,J1,10,30,30,10,7,2,5
842,random,sb3,J1,24,30,30,24,16,1,15
843,random,sb3,J1,9,30,30,9,12,1,11
844,random,sb3,J1,12,30,30,12,12,2,10
845,random,sb3,J1,17,30,30,17,15,4,11
846,random,sb3,J1,11,30,30,11,13,3,10
847,random,sb3,J1,14,30,30,14,18,5,13
848,random,sb3,J1,14,30,30,14,14,1,13
849,random,sb3,J0,30,29,29,30,16,1,15
850,random,sb3,J1,12,30,30,12,13,2,11
851,random,sb3,J1,2,30,30,2,8,0,8
852,random,sb3,J1,20,30,30,20,16,4,12
853,random,sb3,J1,14,30,30,14,17,3,14
854,random,sb3,J1,4,30,30,4,8,0,8
855,random,sb3,J1,19,30,30,19,12,1,11
856,random,sb3,J1,5,30,30,5,8,1,7
857,random,sb3,J1,14,30,30,14,10,2,8
858,random,sb3,J1,11,30,30,11,14,1,13
859,random,sb3,J1,13,30,30,13,14,1,13
860,random,sb3,J1,1,30,30,1,8,0,8
861,random,sb3,J0,30,28,28,30,14,1,13
862,random,sb3,J1,14,30,30,14,14,1,13
863,random,sb3,J1,8,30,30,8,5,1,4
864,random,sb3,J1,5,30,30,5,7,1,6
865,random,sb3,J1,17,30,30,17,20,4,16
866,random,sb3,J1,17,30,30,17,14,3,11
867,random,sb3,J1,26,30,30,26,14,0,14
868,random,sb3,J1,3,30,30,3,11,1,10
