game,hand_index,agent_0,agent_1,event_type,caller,caller_id,caller_agent,opponent,opponent_agent,action,round_number,truco_level_before,envido_level_before,envido_total_before,envido_total_previous,caller_envido_points,opponent_envido_points,envido_points_diff,caller_weaker_envido,envido_winner,caller_hand,opponent_hand,caller_best_strength,caller_avg_strength,caller_top2_strength,opponent_best_strength,opponent_avg_strength,opponent_top2_strength,strength_diff_avg,caller_weaker_hand,response_action,response_type,responder,responder_agent,points_before_j0,points_before_j1,points_after_j0,points_after_j1,delta_j0,delta_j1,caller_points_delta,hand_winner,caller_won_hand
36,9,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,3-2|11-3,5-0|4-3,10.0,8.0,16.0,2.0,1.5,3.0,6.5,0,NO_QUIERO,decline,J1,q_learning,9,7,10,7,1,0,1,J0,1
36,10,rational,q_learning,envido,J1,1,q_learning,J0,rational,REAL_ENVIDO,1,,0,0,0,24,7,17,1,J1,3-0|6-2|1-0,5-2|12-3,,,,,,,,,NO_QUIERO,decline,J0,rational,10,7,10,8,0,1,1,,
36,10,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,2,0,,,,,,,,,3-0|1-0,12-3,14.0,12.0,24.0,7.0,7.0,7.0,5.0,0,QUIERO,accept,J0,rational,10,8,10,10,0,2,2,J1,1
36,11,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,3-3|12-3,5-2|12-1,10.0,8.5,17.0,7.0,4.5,9.0,4.0,0,NO_QUIERO,decline,J1,q_learning,10,10,11,10,1,0,1,J0,1
36,12,rational,q_learning,envido,J0,0,rational,J1,q_learning,ENVIDO,1,,0,0,0,28,22,6,0,J0,12-2|6-1|2-1,12-3|3-0|2-3,,,,,,,,,NO_QUIERO,decline,J1,q_learning,11,10,12,10,1,0,1,,
36,12,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,2,0,,,,,,,,,12-3|2-3,12-2|6-1,9.0,8.0,16.0,7.0,5.0,10.0,3.0,0,QUIERO,accept,J0,rational,12,10,12,12,0,2,2,J1,1
36,15,rational,q_learning,truco,J0,0,rational,J1,q_learning,TRUCO,2,0,,,,,,,,,1-1|12-2,3-3|2-3,13.0,10.0,20.0,10.0,9.5,19.0,0.5,0,NO_QUIERO,decline,J1,q_learning,14,12,15,12,1,0,1,J0,1
36,16,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,26,23,3,0,J1,6-2|10-2|2-0,12-3|12-1,,,,,,,,,NO_QUIERO,decline,J0,rational,15,12,15,13,0,1,1,,
36,17,rational,q_learning,envido,J0,0,rational,J1,q_learning,ENVIDO,1,,0,0,0,28,23,5,0,J0,6-1|2-1|1-0,6-2|10-0,,,,,,,,,NO_QUIERO,decline,J1,q_learning,16,13,17,13,1,0,1,,
36,18,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,2,0,,,,,,,,,1-2|2-2,10-3,9.0,8.5,17.0,5.0,5.0,5.0,3.5,0,NO_QUIERO,decline,J0,rational,18,13,18,14,0,1,1,J1,1
36,20,rational,q_learning,envido,J1,1,q_learning,J0,rational,REAL_ENVIDO,1,,0,0,0,7,20,-13,1,J1,7-2|6-1|12-0,6-3|10-1,,,,,,,,,NO_QUIERO,decline,J0,rational,18,15,18,16,0,1,1,,
36,20,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,2,0,,,,,,,,,7-2|6-1,10-1,11.0,7.0,14.0,5.0,5.0,5.0,2.0,0,NO_QUIERO,decline,J0,rational,18,16,18,17,0,1,1,J1,1
36,21,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,3-0|2-2|10-0,1-0|11-0|10-3,10.0,8.0,19.0,14.0,8.333333333333334,20.0,-0.3333333333333339,1,QUIERO,accept,J0,rational,18,17,20,17,2,0,0,J0,0
36,22,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,31,24,7,0,J1,6-0|6-3|5-0,1-2|3-2,,,,,,,,,NO_QUIERO,decline,J0,rational,20,17,20,18,0,1,1,,
36,22,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,1,0,,,,,,,,,6-0|6-3|5-0,1-2|3-2,3.0,2.6666666666666665,6.0,10.0,9.0,18.0,-6.333333333333334,1,QUIERO,accept,J0,rational,20,18,24,18,4,0,0,J0,0
36,22,rational,q_learning,truco,J0,0,rational,J1,q_learning,RETRUCO,2,1,,,,,,,,,1-2|3-2,6-3|5-0,10.0,9.0,18.0,3.0,2.5,5.0,6.5,0,VALE_CUATRO,raise,J1,q_learning,20,18,24,18,4,0,4,J0,1
36,22,rational,q_learning,truco,J1,1,q_learning,J0,rational,VALE_CUATRO,2,1,,,,,,,,,6-3|5-0,1-2|3-2,3.0,2.5,5.0,10.0,9.0,18.0,-6.5,1,QUIERO,accept,J0,rational,20,18,24,18,4,0,0,J0,0
36,23,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,32,20,12,0,J1,4-3|7-2|5-2,1-0|11-1|12-1,,,,,,,,,NO_QUIERO,decline,J0,rational,24,18,24,19,0,1,1,,
36,23,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,2,0,,,,,,,,,4-3|5-2,12-1,2.0,1.5,3.0,7.0,7.0,7.0,-5.5,1,QUIERO,accept,J0,rational,24,19,26,19,2,0,0,J0,0
36,25,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,3,0,,,,,,,,,1-1,2-3,13.0,13.0,13.0,9.0,9.0,9.0,4.0,0,QUIERO,accept,J0,rational,27,19,27,21,0,2,2,J1,1
36,27,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,6,6,0,1,J1,6-2|2-3|3-0,6-0|3-3|4-2,,,,,,,,,NO_QUIERO,decline,J0,rational,27,22,27,23,0,1,1,,
36,28,rational,q_learning,envido,J1,1,q_learning,J0,rational,FALTA_ENVIDO,1,,0,0,0,21,6,15,1,J1,1-0|12-0|6-1,10-0|6-2,,,,,,,,,NO_QUIERO,decline,J0,rational,27,24,27,25,0,1,1,,
36,29,rational,q_learning,envido,J1,1,q_learning,J0,rational,ENVIDO,1,,0,0,0,27,25,2,0,J1,1-0|3-2|6-0,11-3|12-1|5-1,,,,,,,,,NO_QUIERO,decline,J0,rational,27,26,27,27,0,1,1,,
36,29,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,3,0,,,,,,,,,1-0,12-1,14.0,14.0,14.0,7.0,7.0,7.0,7.0,0,QUIERO,accept,J0,rational,27,27,27,29,0,2,2,J1,1
36,30,rational,q_learning,truco,J1,1,q_learning,J0,rational,TRUCO,2,0,,,,,,,,,4-2|4-3,11-2,1.0,1.0,2.0,6.0,6.0,6.0,-5.0,1,QUIERO,accept,J0,rational,27,29,29,29,2,0,0,J0,0
