game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
301,random,rational,N/A,N/A,J1,7,30,30,7,13,4,9
302,random,rational,N/A,N/A,J1,3,30,30,3,10,1,9
303,random,rational,N/A,N/A,J0,30,23,23,30,12,3,9
304,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
305,random,rational,N/A,N/A,J1,5,30,30,5,9,2,7
306,random,rational,N/A,N/A,J1,1,30,30,1,1,0,1
307,random,rational,N/A,N/A,J1,8,30,30,8,18,4,14
308,random,rational,N/A,N/A,J1,4,30,30,4,7,1,6
309,random,rational,N/A,N/A,J1,14,30,30,14,25,7,18
310,random,rational,N/A,N/A,J1,16,30,30,16,20,5,15
311,random,rational,N/A,N/A,J1,1,30,30,1,3,0,3
312,random,rational,N/A,N/A,J1,10,30,30,10,19,4,15
313,random,rational,N/A,N/A,J1,2,30,30,2,4,1,3
314,random,rational,N/A,N/A,J1,5,30,30,5,3,2,1
315,random,rational,N/A,N/A,J1,11,30,30,11,23,5,18
316,random,rational,N/A,N/A,J1,2,30,30,2,2,1,1
317,random,rational,N/A,N/A,J1,1,30,30,1,2,1,1
318,random,rational,N/A,N/A,J1,2,30,30,2,2,1,1
319,random,rational,N/A,N/A,J1,10,30,30,10,12,2,10
320,random,rational,N/A,N/A,J1,2,30,30,2,3,1,2
321,random,rational,N/A,N/A,J1,4,30,30,4,3,1,2
322,random,rational,N/A,N/A,J1,14,30,30,14,23,7,16
323,random,rational,N/A,N/A,J1,8,30,30,8,15,4,11
324,random,rational,N/A,N/A,J1,10,30,30,10,20,8,12
325,random,rational,N/A,N/A,J1,8,30,30,8,16,3,13
326,random,rational,N/A,N/A,J1,0,30,30,0,2,0,2
327,random,rational,N/A,N/A,J1,0,30,30,0,1,0,1
328,random,rational,N/A,N/A,J1,9,30,30,9,18,5,13
329,random,rational,N/A,N/A,J1,3,30,30,3,7,0,7
330,random,rational,N/A,N/A,J1,7,30,30,7,15,3,12
331,random,rational,N/A,N/A,J1,6,30,30,6,6,3,3
332,random,rational,N/A,N/A,J1,0,30,30,0,0,0,0
333,random,rational,N/A,N/A,J1,4,30,30,4,10,3,7
