game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
33,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,9,1,8
34,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,5,2,3
35,sb3_league,sb3_league,N/A,N/A,J1,23,30,30,23,14,5,9
36,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,10,5,5
37,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,9,4,5
38,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,3,2,1
39,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,10,5,5
40,sb3_league,sb3_league,N/A,N/A,J0,30,22,22,30,12,5,7
41,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,10,5,5
42,sb3_league,sb3_league,N/A,N/A,J0,30,22,22,30,11,4,7
43,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,11,4,7
44,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,8,5,3
45,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,14,5,9
46,sb3_league,sb3_league,N/A,N/A,J0,30,19,19,30,12,4,8
47,sb3_league,sb3_league,N/A,N/A,J0,30,23,23,30,12,8,4
48,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,13,5,8
49,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,11,2,9
50,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,11,4,7
51,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,8,4,4
52,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,8,5,3
53,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,11,4,7
54,sb3_league,sb3_league,N/A,N/A,J1,29,30,30,29,12,7,5
55,sb3_league,sb3_league,N/A,N/A,J0,30,23,23,30,14,4,10
56,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,6,4,2
57,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,7,4,3
58,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,9,6,3
59,sb3_league,sb3_league,N/A,N/A,J1,22,30,30,22,14,5,9
60,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,7,4,3
61,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,6,4,2
62,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,5,3,2
63,sb3_league,sb3_league,N/A,N/A,J1,29,30,30,29,16,4,12
64,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,5,2,3
65,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,9,5,4
66,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,5,3,2
67,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,6,3,3
68,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,7,4,3
69,sb3_league,sb3_league,N/A,N/A,J1,23,30,30,23,11,5,6
70,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,6,3,3
71,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,9,1,8
72,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,9,1,8
73,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,11,4,7
74,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,6,3,3
75,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,7,3,4
76,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,10,2,8
77,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,10,6,4
78,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,5,2,3
79,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,8,7,1
80,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,8,6,2
81,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,9,6,3
82,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,6,2,4
83,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,8,3,5
84,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,9,8,1
85,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,8,3,5
86,sb3_league,sb3_league,N/A,N/A,J1,10,30,30,10,7,3,4
87,sb3_league,sb3_league,N/A,N/A,J0,30,25,25,30,10,6,4
88,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,5,4,1
89,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,8,3,5
90,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,13,3,10
91,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,8,3,5
92,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,8,4,4
93,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,7,5,2
94,sb3_league,sb3_league,N/A,N/A,J0,30,27,27,30,11,7,4
95,sb3_league,sb3_league,N/A,N/A,J1,26,30,30,26,8,4,4
96,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,10,5,5
97,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,9,3,6
98,sb3_league,sb3_league,N/A,N/A,J0,30,29,29,30,15,5,10
99,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,6,1,5
100,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,10,7,3
101,sb3_league,sb3_league,N/A,N/A,J1,27,30,30,27,14,4,10
102,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,7,4,3
103,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,8,4,4
104,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,4,3,1
105,sb3_league,sb3_league,N/A,N/A,J0,30,29,29,30,13,3,10
106,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,7,7,0
107,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,9,2,7
108,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,9,5,4
109,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,7,3,4
110,sb3_league,sb3_league,N/A,N/A,J1,7,30,30,7,6,1,5
111,sb3_league,sb3_league,N/A,N/A,J0,30,22,22,30,12,3,9
112,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,9,5,4
113,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,3,3,0
114,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,3,3,0
115,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,10,3,7
116,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,8,3,5
117,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,7,4,3
118,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,10,4,6
119,sb3_league,sb3_league,N/A,N/A,J0,30,29,29,30,8,6,2
120,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,6,3,3
121,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,11,7,4
122,sb3_league,sb3_league,N/A,N/A,J0,30,25,25,30,14,7,7
123,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,12,4,8
124,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,5,3,2
125,sb3_league,sb3_league,N/A,N/A,J1,9,30,30,9,4,2,2
126,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,9,4,5
127,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,12,4,8
128,sb3_league,sb3_league,N/A,N/A,J1,26,30,30,26,15,2,13
129,sb3_league,sb3_league,N/A,N/A,J1,24,30,30,24,13,4,9
130,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,7,4,3
131,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,3,3,0
132,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,11,7,4
133,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,6,5,1
134,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,7,6,1
135,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,7,4,3
136,sb3_league,sb3_league,N/A,N/A,J0,30,29,29,30,14,10,4
137,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,13,5,8
138,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,11,2,9
139,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,9,2,7
140,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,6,5,1
141,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,5,3,2
142,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,10,2,8
143,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,12,2,10
144,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,5,3,2
145,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,9,3,6
146,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,10,6,4
147,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,9,3,6
148,sb3_league,sb3_league,N/A,N/A,J1,22,30,30,22,11,5,6
149,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,6,4,2
150,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,9,4,5
151,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,11,7,4
152,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,10,7,3
153,sb3_league,sb3_league,N/A,N/A,J1,29,30,30,29,12,6,6
154,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,7,6,1
155,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,10,5,5
156,sb3_league,sb3_league,N/A,N/A,J0,30,24,24,30,11,6,5
157,sb3_league,sb3_league,N/A,N/A,J1,5,30,30,5,9,0,9
158,sb3_league,sb3_league,N/A,N/A,J1,24,30,30,24,10,6,4
159,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,12,3,9
160,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,10,6,4
161,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,4,2,2
162,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,9,3,6
163,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,6,4,2
164,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,10,6,4
165,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,9,6,3
166,sb3_league,sb3_league,N/A,N/A,J0,30,26,26,30,16,5,11
167,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,5,4,1
168,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,8,4,4
169,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,6,4,2
170,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,9,5,4
171,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,7,5,2
172,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
173,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,6,4,2
174,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,9,4,5
175,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,8,4,4
176,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,8,4,4
177,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,10,8,2
178,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
179,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,14,4,10
180,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,6,4,2
181,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,8,5,3
182,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,6,5,1
183,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,5,3,2
184,sb3_league,sb3_league,N/A,N/A,J0,30,26,26,30,13,7,6
185,sb3_league,sb3_league,N/A,N/A,J0,30,19,19,30,9,4,5
186,sb3_league,sb3_league,N/A,N/A,J0,30,19,19,30,12,8,4
187,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,2,2,0
188,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,7,3,4
189,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,6,3,3
190,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,10,7,3
191,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,5,3,2
192,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,8,5,3
193,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,2,0
194,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,8,2,6
195,sb3_league,sb3_league,N/A,N/A,J0,30,22,22,30,15,5,10
196,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,5,2,3
197,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,10,6,4
198,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,8,5,3
199,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,4,3,1
200,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,4,4,0
201,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,8,2,6
202,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,4,3,1
203,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,9,5,4
204,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,1,0,1
205,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,9,7,2
206,sb3_league,sb3_league,N/A,N/A,J1,23,30,30,23,12,4,8
207,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,8,7,1
208,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,10,3,7
209,sb3_league,sb3_league,N/A,N/A,J1,24,30,30,24,11,6,5
210,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,8,3,5
211,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,7,4,3
212,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,4,3,1
213,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,7,4,3
214,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,8,4,4
215,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,18,3,15
216,sb3_league,sb3_league,N/A,N/A,J0,30,25,25,30,13,6,7
217,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,6,4,2
218,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,8,2,6
219,sb3_league,sb3_league,N/A,N/A,J0,30,26,26,30,11,4,7
220,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,7,6,1
221,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,9,7,2
222,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,8,3,5
223,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,8,3,5
224,sb3_league,sb3_league,N/A,N/A,J0,30,23,23,30,12,3,9
225,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,11,5,6
226,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,6,3,3
227,sb3_league,sb3_league,N/A,N/A,J0,30,23,23,30,10,4,6
228,sb3_league,sb3_league,N/A,N/A,J0,30,27,27,30,13,7,6
229,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,9,1,8
230,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,6,3,3
231,sb3_league,sb3_league,N/A,N/A,J0,30,26,26,30,17,6,11
232,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,8,4,4
233,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,11,4,7
234,sb3_league,sb3_league,N/A,N/A,J0,30,25,25,30,12,4,8
235,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,10,7,3
236,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,10,6,4
237,sb3_league,sb3_league,N/A,N/A,J1,26,30,30,26,12,9,3
238,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,8,5,3
239,sb3_league,sb3_league,N/A,N/A,J0,30,25,25,30,11,6,5
240,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,13,4,9
241,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,10,4,6
242,sb3_league,sb3_league,N/A,N/A,J0,30,29,29,30,18,7,11
243,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,10,6,4
244,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,8,1,7
245,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,7,4,3
246,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,9,7,2
247,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,7,5,2
248,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,5,2,3
249,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,14,3,11
250,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,8,2,6
251,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,12,2,10
252,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,8,4,4
253,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,10,6,4
254,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,5,3,2
255,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,10,6,4
256,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,5,1,4
257,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,7,2,5
258,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,8,6,2
259,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,5,2,3
260,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,9,6,3
261,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,8,6,2
262,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,13,5,8
263,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,7,6,1
264,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,13,3,10
265,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,6,3,3
266,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,10,6,4
267,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,11,1,10
268,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,7,5,2
269,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,8,5,3
270,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,12,4,8
271,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,10,4,6
272,sb3_league,sb3_league,N/A,N/A,J0,30,1,1,30,2,2,0
273,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,9,5,4
274,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,6,4,2
275,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,6,3,3
276,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,8,6,2
277,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,7,2,5
278,sb3_league,sb3_league,N/A,N/A,J1,10,30,30,10,5,2,3
279,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,8,5,3
280,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,14,0,14
281,sb3_league,sb3_league,N/A,N/A,J0,30,22,22,30,11,8,3
282,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,9,4,5
283,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,6,5,1
284,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,6,4,2
285,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,10,5,5
286,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,9,3,6
287,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,14,5,9
288,sb3_league,sb3_league,N/A,N/A,J1,23,30,30,23,16,4,12
289,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,7,5,2
290,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,8,6,2
291,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,11,8,3
292,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,8,3,5
293,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,8,4,4
294,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,13,7,6
295,sb3_league,sb3_league,N/A,N/A,J1,26,30,30,26,12,7,5
296,sb3_league,sb3_league,N/A,N/A,J0,30,1,1,30,2,2,0
297,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,11,3,8
298,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,7,3,4
299,sb3_league,sb3_league,N/A,N/A,J0,30,29,29,30,12,4,8
300,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,9,6,3
301,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,11,5,6
302,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,9,4,5
303,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,11,4,7
304,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,13,7,6
305,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,12,3,9
306,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,11,4,7
307,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,11,3,8
308,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,10,3,7
309,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,8,4,4
310,sb3_league,sb3_league,N/A,N/A,J0,30,27,27,30,10,0,10
311,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,7,5,2
312,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,8,4,4
313,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,6,3,3
314,sb3_league,sb3_league,N/A,N/A,J0,30,22,22,30,14,6,8
315,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,9,5,4
316,sb3_league,sb3_league,N/A,N/A,J1,27,30,30,27,12,7,5
317,sb3_league,sb3_league,N/A,N/A,J1,27,30,30,27,14,4,10
318,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,8,4,4
319,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,10,5,5
320,sb3_league,sb3_league,N/A,N/A,J0,30,25,25,30,13,3,10
321,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,6,5,1
322,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,7,7,0
323,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,10,6,4
324,sb3_league,sb3_league,N/A,N/A,J1,7,30,30,7,3,1,2
325,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,8,3,5
326,sb3_league,sb3_league,N/A,N/A,J0,30,1,1,30,3,3,0
327,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,9,4,5
328,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,13,5,8
329,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,6,2,4
330,sb3_league,sb3_league,N/A,N/A,J0,30,19,19,30,11,4,7
331,sb3_league,sb3_league,N/A,N/A,J0,30,23,23,30,11,3,8
332,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,7,4,3
333,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,6,2,4
334,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,11,7,4
335,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,9,6,3
336,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,2,0
337,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,11,6,5
338,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,13,4,9
339,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,12,4,8
340,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,5,2,3
341,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,7,4,3
342,sb3_league,sb3_league,N/A,N/A,J0,30,28,28,30,14,6,8
343,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,7,5,2
344,sb3_league,sb3_league,N/A,N/A,J0,30,23,23,30,11,6,5
345,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,9,3,6
346,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,9,8,1
347,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,10,3,7
348,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,12,2,10
349,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,13,3,10
350,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,6,3,3
351,sb3_league,sb3_league,N/A,N/A,J1,27,30,30,27,12,9,3
352,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,12,8,4
353,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,12,7,5
354,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,10,3,7
355,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,7,5,2
