game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
986,random,sb3_league,N/A,N/A,J1,16,30,30,16,9,1,8
987,random,sb3_league,N/A,N/A,J1,14,30,30,14,10,2,8
988,random,sb3_league,N/A,N/A,J1,12,30,30,12,12,2,10
989,random,sb3_league,N/A,N/A,J1,1,30,30,1,7,0,7
990,random,sb3_league,N/A,N/A,J0,30,12,12,30,7,0,7
991,random,sb3_league,N/A,N/A,J1,3,30,30,3,10,1,9
992,random,sb3_league,N/A,N/A,J1,5,30,30,5,9,1,8
993,random,sb3_league,N/A,N/A,J1,7,30,30,7,9,1,8
994,random,sb3_league,N/A,N/A,J1,14,30,30,14,13,2,11
995,random,sb3_league,N/A,N/A,J1,10,30,30,10,10,0,10
996,random,sb3_league,N/A,N/A,J1,14,30,30,14,13,2,11
997,random,sb3_league,N/A,N/A,J1,6,30,30,6,10,0,10
998,random,sb3_league,N/A,N/A,J1,10,30,30,10,12,0,12
999,random,sb3_league,N/A,N/A,J1,15,30,30,15,15,3,12
1000,random,sb3_league,N/A,N/A,J1,8,30,30,8,11,2,9
