game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
405,rational,random,J0,30,8,8,30,17,12,5
406,rational,random,J0,30,1,1,30,2,1,1
407,rational,random,J0,30,0,0,30,0,0,0
408,rational,random,J0,30,3,3,30,15,14,1
409,rational,random,J0,30,13,13,30,18,12,6
410,rational,random,J0,30,8,8,30,15,11,4
411,rational,random,J0,30,6,6,30,17,13,4
412,rational,random,J0,30,0,0,30,0,0,0
413,rational,random,J0,30,1,1,30,2,2,0
414,rational,random,J0,30,0,0,30,1,1,0
415,rational,random,J0,30,1,1,30,1,1,0
416,rational,random,J1,0,30,30,0,0,0,0
417,rational,random,J0,30,6,6,30,5,3,2
418,rational,random,J0,30,18,18,30,28,17,11
419,rational,random,J0,30,1,1,30,4,3,1
420,rational,random,J0,30,1,1,30,2,1,1
421,rational,random,J0,30,4,4,30,7,6,1
422,rational,random,J0,30,0,0,30,5,5,0
423,rational,random,J0,30,2,2,30,6,6,0
424,rational,random,J0,30,17,17,30,24,17,7
425,rational,random,J0,30,3,3,30,15,14,1
426,rational,random,J0,30,0,0,30,0,0,0
427,rational,random,J0,30,5,5,30,13,11,2
428,rational,random,J0,30,8,8,30,13,10,3
429,rational,random,J0,30,3,3,30,12,11,1
430,rational,random,J0,30,0,0,30,3,3,0
431,rational,random,J0,30,7,7,30,11,8,3
432,rational,random,J0,30,18,18,30,18,14,4
433,rational,random,J0,30,1,1,30,3,2,1
434,rational,random,J0,30,0,0,30,1,1,0
435,rational,random,J0,30,3,3,30,8,6,2
436,rational,random,J0,30,8,8,30,14,9,5
437,rational,random,J0,30,3,3,30,6,5,1
438,rational,random,J0,30,11,11,30,10,7,3
439,rational,random,J0,30,3,3,30,4,3,1
440,rational,random,J0,30,3,3,30,7,5,2
441,rational,random,J0,30,12,12,30,16,11,5
442,rational,random,J0,30,0,0,30,1,1,0
443,rational,random,J0,30,3,3,30,5,5,0
444,rational,random,J0,30,0,0,30,0,0,0
445,rational,random,J0,30,10,10,30,18,13,5
446,rational,random,J0,30,10,10,30,20,15,5
447,rational,random,J0,30,4,4,30,11,9,2
448,rational,random,J0,30,13,13,30,22,19,3
449,rational,random,J0,30,12,12,30,19,16,3
450,rational,random,J0,30,8,8,30,21,18,3
451,rational,random,J0,30,6,6,30,7,5,2
452,rational,random,J0,30,5,5,30,14,13,1
453,rational,random,J0,30,2,2,30,7,6,1
454,rational,random,J0,30,0,0,30,0,0,0
455,rational,random,J0,30,12,12,30,20,15,5
456,rational,random,J0,30,13,13,30,24,19,5
457,rational,random,J0,30,15,15,30,20,13,7
458,rational,random,J0,30,1,1,30,3,2,1
459,rational,random,J0,30,9,9,30,17,14,3
460,rational,random,J0,30,12,12,30,17,11,6
461,rational,random,J1,12,30,30,12,11,5,6
462,rational,random,J0,30,1,1,30,1,1,0
463,rational,random,J0,30,14,14,30,14,13,1
464,rational,random,J0,30,10,10,30,21,18,3
465,rational,random,J0,30,1,1,30,2,1,1
466,rational,random,J0,30,0,0,30,0,0,0
467,rational,random,J0,30,1,1,30,10,9,1
468,rational,random,J0,30,2,2,30,10,9,1
469,rational,random,J0,30,7,7,30,15,12,3
470,rational,random,J0,30,10,10,30,16,9,7
471,rational,random,J0,30,5,5,30,5,2,3
472,rational,random,J0,30,3,3,30,14,14,0
473,rational,random,J0,30,17,17,30,21,17,4
474,rational,random,J0,30,16,16,30,25,17,8
475,rational,random,J0,30,17,17,30,20,13,7
476,rational,random,J0,30,3,3,30,2,1,1
477,rational,random,J0,30,6,6,30,6,5,1
478,rational,random,J0,30,8,8,30,20,15,5
479,rational,random,J0,30,0,0,30,1,1,0
480,rational,random,J0,30,17,17,30,22,15,7
481,rational,random,J0,30,0,0,30,0,0,0
482,rational,random,J0,30,16,16,30,20,12,8
483,rational,random,J0,30,8,8,30,17,13,4
484,rational,random,J0,30,11,11,30,19,14,5
485,rational,random,J0,30,10,10,30,21,16,5
486,rational,random,J0,30,10,10,30,9,5,4
487,rational,random,J0,30,0,0,30,1,1,0
488,rational,random,J0,30,7,7,30,12,9,3
489,rational,random,J0,30,7,7,30,9,6,3
490,rational,random,J0,30,1,1,30,4,3,1
491,rational,random,J0,30,7,7,30,7,5,2
492,rational,random,J0,30,3,3,30,4,3,1
493,rational,random,J0,30,6,6,30,12,9,3
494,rational,random,J0,30,9,9,30,17,15,2
495,rational,random,J0,30,13,13,30,18,15,3
496,rational,random,J0,30,0,0,30,3,3,0
497,rational,random,J1,19,30,30,19,16,12,4
498,rational,random,J0,30,6,6,30,20,15,5
499,rational,random,J1,29,30,30,29,23,15,8
500,rational,random,J0,30,8,8,30,17,17,0
501,rational,random,J0,30,0,0,30,0,0,0
502,rational,random,J0,30,10,10,30,16,12,4
503,rational,random,J0,30,2,2,30,3,1,2
504,rational,random,J0,30,12,12,30,19,15,4
505,rational,random,J0,30,5,5,30,4,2,2
506,rational,random,J0,30,1,1,30,4,3,1
507,rational,random,J1,2,30,30,2,2,1,1
508,rational,random,J0,30,14,14,30,23,18,5
509,rational,random,J0,30,4,4,30,3,3,0
510,rational,random,J0,30,8,8,30,17,14,3
511,rational,random,J0,30,4,4,30,13,12,1
512,rational,random,J0,30,16,16,30,24,17,7
513,rational,random,J0,30,7,7,30,8,3,5
514,rational,random,J0,30,3,3,30,4,2,2
515,rational,random,J0,30,11,11,30,16,11,5
516,rational,random,J0,30,27,27,30,31,18,13
517,rational,random,J0,30,4,4,30,6,5,1
518,rational,random,J0,30,6,6,30,13,11,2
519,rational,random,J0,30,11,11,30,16,13,3
520,rational,random,J0,30,4,4,30,10,10,0
521,rational,random,J1,4,30,30,4,4,3,1
522,rational,random,J0,30,15,15,30,17,10,7
523,rational,random,J0,30,4,4,30,3,1,2
524,rational,random,J0,30,7,7,30,13,11,2
525,rational,random,J0,30,4,4,30,9,6,3
526,rational,random,J0,30,7,7,30,10,4,6
527,rational,random,J0,30,8,8,30,16,13,3
528,rational,random,J0,30,12,12,30,18,13,5
529,rational,random,J0,30,2,2,30,4,3,1
530,rational,random,J0,30,8,8,30,11,10,1
531,rational,random,J0,30,7,7,30,12,9,3
532,rational,random,J1,17,30,30,17,10,9,1
533,rational,random,J0,30,0,0,30,2,2,0
534,rational,random,J0,30,3,3,30,12,10,2
535,rational,random,J0,30,16,16,30,19,14,5
536,rational,random,J1,3,30,30,3,2,2,0
537,rational,random,J0,30,0,0,30,0,0,0
538,rational,random,J0,30,14,14,30,21,18,3
539,rational,random,J0,30,4,4,30,17,15,2
540,rational,random,J0,30,4,4,30,7,5,2
541,rational,random,J0,30,0,0,30,0,0,0
542,rational,random,J0,30,9,9,30,14,11,3
543,rational,random,J1,1,30,30,1,1,1,0
544,rational,random,J0,30,9,9,30,9,4,5
545,rational,random,J0,30,6,6,30,8,5,3
546,rational,random,J0,30,12,12,30,18,15,3
547,rational,random,J0,30,5,5,30,14,12,2
548,rational,random,J0,30,4,4,30,11,9,2
549,rational,random,J0,30,0,0,30,1,1,0
550,rational,random,J0,30,4,4,30,8,8,0
551,rational,random,J0,30,4,4,30,8,7,1
552,rational,random,J1,0,30,30,0,0,0,0
553,rational,random,J0,30,15,15,30,20,14,6
554,rational,random,J0,30,5,5,30,8,6,2
555,rational,random,J0,30,12,12,30,19,15,4
556,rational,random,J0,30,3,3,30,3,2,1
557,rational,random,J0,30,0,0,30,0,0,0
558,rational,random,J0,30,0,0,30,2,2,0
559,rational,random,J0,30,0,0,30,1,1,0
560,rational,random,J0,30,14,14,30,22,17,5
561,rational,random,J0,30,20,20,30,23,14,9
562,rational,random,J0,30,11,11,30,15,10,5
563,rational,random,J0,30,11,11,30,19,15,4
564,rational,random,J0,30,1,1,30,1,1,0
565,rational,random,J0,30,23,23,30,14,11,3
566,rational,random,J0,30,8,8,30,11,8,3
567,rational,random,J0,30,12,12,30,18,14,4
568,rational,random,J0,30,3,3,30,13,13,0
569,rational,random,J1,1,30,30,1,1,1,0
570,rational,random,J0,30,6,6,30,17,15,2
571,rational,random,J0,30,0,0,30,0,0,0
572,rational,random,J0,30,1,1,30,2,2,0
573,rational,random,J0,30,1,1,30,2,2,0
574,rational,random,J0,30,9,9,30,17,11,6
575,rational,random,J0,30,1,1,30,4,4,0
576,rational,random,J0,30,0,0,30,0,0,0
577,rational,random,J1,7,30,30,7,6,6,0
578,rational,random,J0,30,13,13,30,20,18,2
579,rational,random,J0,30,21,21,30,17,14,3
580,rational,random,J0,30,1,1,30,1,1,0
581,rational,random,J0,30,4,4,30,7,6,1
582,rational,random,J0,30,6,6,30,8,7,1
583,rational,random,J0,30,7,7,30,11,9,2
584,rational,random,J0,30,2,2,30,9,8,1
585,rational,random,J0,30,0,0,30,4,4,0
586,rational,random,J0,30,0,0,30,0,0,0
587,rational,random,J0,30,22,22,30,20,10,10
588,rational,random,J0,30,22,22,30,23,16,7
589,rational,random,J0,30,11,11,30,16,11,5
590,rational,random,J0,30,1,1,30,2,1,1
591,rational,random,J0,30,2,2,30,4,3,1
592,rational,random,J0,30,18,18,30,21,12,9
593,rational,random,J0,30,3,3,30,5,3,2
594,rational,random,J0,30,1,1,30,1,0,1
595,rational,random,J0,30,0,0,30,0,0,0
596,rational,random,J0,30,1,1,30,2,1,1
597,rational,random,J0,30,1,1,30,4,3,1
598,rational,random,J0,30,15,15,30,20,15,5
599,rational,random,J0,30,5,5,30,4,2,2
600,rational,random,J0,30,6,6,30,9,7,2
601,rational,random,J0,30,7,7,30,21,18,3
602,rational,random,J0,30,8,8,30,9,5,4
603,rational,random,J0,30,7,7,30,15,12,3
604,rational,random,J0,30,6,6,30,6,4,2
605,rational,random,J0,30,2,2,30,7,7,0
606,rational,random,J0,30,7,7,30,7,5,2
607,rational,random,J1,7,30,30,7,6,4,2
608,rational,random,J0,30,4,4,30,3,2,1
609,rational,random,J0,30,3,3,30,3,1,2
610,rational,random,J0,30,3,3,30,18,18,0
611,rational,random,J0,30,5,5,30,11,10,1
612,rational,random,J0,30,4,4,30,9,8,1
613,rational,random,J0,30,14,14,30,19,12,7
614,rational,random,J0,30,15,15,30,22,17,5
615,rational,random,J0,30,10,10,30,17,13,4
616,rational,random,J0,30,9,9,30,15,10,5
617,rational,random,J0,30,6,6,30,12,9,3
618,rational,random,J0,30,1,1,30,2,1,1
619,rational,random,J1,23,30,30,23,15,11,4
620,rational,random,J0,30,7,7,30,16,14,2
621,rational,random,J0,30,13,13,30,19,14,5
622,rational,random,J0,30,8,8,30,19,16,3
623,rational,random,J0,30,4,4,30,8,6,2
624,rational,random,J0,30,13,13,30,19,15,4
625,rational,random,J0,30,8,8,30,10,5,5
626,rational,random,J0,30,1,1,30,8,8,0
627,rational,random,J0,30,2,2,30,9,8,1
628,rational,random,J0,30,5,5,30,7,6,1
629,rational,random,J0,30,1,1,30,1,1,0
630,rational,random,J1,10,30,30,10,10,5,5
631,rational,random,J0,30,15,15,30,18,14,4
632,rational,random,J0,30,1,1,30,1,1,0
633,rational,random,J0,30,6,6,30,8,6,2
634,rational,random,J0,30,10,10,30,15,12,3
635,rational,random,J0,30,0,0,30,6,6,0
636,rational,random,J0,30,7,7,30,17,13,4
637,rational,random,J0,30,0,0,30,0,0,0
638,rational,random,J1,17,30,30,17,17,7,10
639,rational,random,J0,30,1,1,30,3,3,0
640,rational,random,J0,30,2,2,30,5,5,0
641,rational,random,J0,30,14,14,30,22,17,5
642,rational,random,J0,30,4,4,30,4,2,2
643,rational,random,J1,13,30,30,13,10,7,3
644,rational,random,J0,30,22,22,30,19,15,4
645,rational,random,J0,30,6,6,30,19,18,1
646,rational,random,J0,30,9,9,30,20,17,3
647,rational,random,J0,30,14,14,30,20,12,8
648,rational,random,J0,30,3,3,30,6,5,1
649,rational,random,J0,30,12,12,30,20,17,3
650,rational,random,J0,30,5,5,30,11,10,1
651,rational,random,J0,30,6,6,30,9,9,0
652,rational,random,J0,30,19,19,30,28,20,8
653,rational,random,J0,30,15,15,30,18,13,5
654,rational,random,J0,30,9,9,30,18,15,3
655,rational,random,J0,30,8,8,30,8,5,3
656,rational,random,J0,30,7,7,30,7,4,3
657,rational,random,J0,30,3,3,30,4,3,1
658,rational,random,J0,30,8,8,30,15,13,2
659,rational,random,J0,30,15,15,30,23,15,8
660,rational,random,J0,30,0,0,30,5,5,0
661,rational,random,J0,30,0,0,30,1,1,0
662,rational,random,J0,30,1,1,30,2,1,1
663,rational,random,J0,30,8,8,30,22,19,3
664,rational,random,J0,30,15,15,30,16,14,2
665,rational,random,J0,30,10,10,30,15,10,5
666,rational,random,J0,30,2,2,30,5,5,0
667,rational,random,J0,30,0,0,30,1,1,0
668,rational,random,J1,14,30,30,14,13,10,3
669,rational,random,J0,30,0,0,30,1,1,0
670,rational,random,J0,30,10,10,30,16,15,1
671,rational,random,J0,30,3,3,30,3,2,1
672,rational,random,J0,30,18,18,30,16,13,3
673,rational,random,J0,30,3,3,30,6,5,1
674,rational,random,J0,30,7,7,30,16,15,1
675,rational,random,J0,30,5,5,30,11,9,2
676,rational,random,J1,1,30,30,1,3,1,2
677,rational,random,J0,30,13,13,30,14,11,3
678,rational,random,J0,30,17,17,30,20,15,5
679,rational,random,J0,30,1,1,30,5,4,1
680,rational,random,J0,30,2,2,30,7,7,0
681,rational,random,J0,30,2,2,30,2,1,1
682,rational,random,J1,8,30,30,8,5,5,0
683,rational,random,J0,30,9,9,30,18,16,2
684,rational,random,J0,30,14,14,30,22,16,6
685,rational,random,J0,30,1,1,30,2,1,1
686,rational,random,J0,30,13,13,30,22,15,7
687,rational,random,J0,30,11,11,30,23,18,5
688,rational,random,J0,30,12,12,30,22,19,3
689,rational,random,J0,30,6,6,30,12,10,2
690,rational,random,J0,30,4,4,30,6,5,1
691,rational,random,J0,30,7,7,30,14,13,1
692,rational,random,J0,30,0,0,30,0,0,0
693,rational,random,J0,30,17,17,30,20,12,8
694,rational,random,J0,30,4,4,30,6,3,3
695,rational,random,J0,30,0,0,30,3,3,0
696,rational,random,J0,30,16,16,30,20,12,8
697,rational,random,J0,30,26,26,30,17,14,3
698,rational,random,J1,24,30,30,24,15,13,2
699,rational,random,J0,30,16,16,30,25,18,7
700,rational,random,J0,30,4,4,30,9,8,1
701,rational,random,J0,30,4,4,30,16,15,1
702,rational,random,J0,30,18,18,30,20,15,5
703,rational,random,J0,30,4,4,30,8,7,1
704,rational,random,J0,30,17,17,30,23,14,9
705,rational,random,J0,30,7,7,30,7,5,2
706,rational,random,J0,30,0,0,30,0,0,0
707,rational,random,J0,30,11,11,30,19,13,6
708,rational,random,J0,30,6,6,30,18,16,2
709,rational,random,J0,30,0,0,30,0,0,0
710,rational,random,J0,30,15,15,30,19,12,7
711,rational,random,J0,30,2,2,30,3,3,0
712,rational,random,J0,30,16,16,30,18,13,5
713,rational,random,J0,30,10,10,30,17,12,5
714,rational,random,J0,30,10,10,30,19,13,6
715,rational,random,J0,30,10,10,30,14,11,3
716,rational,random,J0,30,14,14,30,20,16,4
717,rational,random,J0,30,0,0,30,1,1,0
718,rational,random,J0,30,8,8,30,7,5,2
719,rational,random,J0,30,6,6,30,16,14,2
720,rational,random,J0,30,0,0,30,0,0,0
721,rational,random,J0,30,7,7,30,15,12,3
722,rational,random,J0,30,0,0,30,0,0,0
723,rational,random,J0,30,6,6,30,15,14,1
724,rational,random,J1,13,30,30,13,12,8,4
725,rational,random,J0,30,2,2,30,3,1,2
726,rational,random,J0,30,12,12,30,16,10,6
727,rational,random,J0,30,6,6,30,16,12,4
728,rational,random,J1,11,30,30,11,7,5,2
729,rational,random,J1,15,30,30,15,10,7,3
730,rational,random,J0,30,5,5,30,10,6,4
731,rational,random,J0,30,14,14,30,20,16,4
732,rational,random,J0,30,5,5,30,7,3,4
733,rational,random,J0,30,4,4,30,13,10,3
734,rational,random,J0,30,3,3,30,4,4,0
735,rational,random,J0,30,6,6,30,18,14,4
736,rational,random,J0,30,14,14,30,24,19,5
737,rational,random,J0,30,3,3,30,6,6,0
738,rational,random,J0,30,1,1,30,5,4,1
739,rational,random,J0,30,13,13,30,16,12,4
740,rational,random,J0,30,4,4,30,11,9,2
741,rational,random,J0,30,5,5,30,8,8,0
742,rational,random,J0,30,22,22,30,20,17,3
743,rational,random,J0,30,8,8,30,18,13,5
744,rational,random,J0,30,15,15,30,22,17,5
745,rational,random,J0,30,22,22,30,26,17,9
746,rational,random,J0,30,4,4,30,13,10,3
747,rational,random,J0,30,5,5,30,14,12,2
748,rational,random,J0,30,10,10,30,14,10,4
749,rational,random,J0,30,2,2,30,6,5,1
750,rational,random,J0,30,25,25,30,24,21,3
751,rational,random,J0,30,2,2,30,6,4,2
752,rational,random,J0,30,4,4,30,9,7,2
753,rational,random,J0,30,10,10,30,18,13,5
754,rational,random,J0,30,0,0,30,1,1,0
755,rational,random,J0,30,0,0,30,0,0,0
756,rational,random,J0,30,6,6,30,15,14,1
757,rational,random,J0,30,14,14,30,20,14,6
758,rational,random,J1,16,30,30,16,13,11,2
759,rational,random,J0,30,7,7,30,16,12,4
760,rational,random,J1,11,30,30,11,9,7,2
761,rational,random,J0,30,5,5,30,13,12,1
762,rational,random,J1,5,30,30,5,3,3,0
763,rational,random,J0,30,11,11,30,10,3,7
764,rational,random,J0,30,17,17,30,20,15,5
765,rational,random,J0,30,5,5,30,5,3,2
766,rational,random,J0,30,0,0,30,0,0,0
767,rational,random,J0,30,7,7,30,9,5,4
768,rational,random,J0,30,0,0,30,3,3,0
769,rational,random,J0,30,5,5,30,17,15,2
770,rational,random,J0,30,5,5,30,20,17,3
771,rational,random,J0,30,6,6,30,15,12,3
772,rational,random,J0,30,14,14,30,21,13,8
773,rational,random,J0,30,12,12,30,18,13,5
774,rational,random,J0,30,9,9,30,16,13,3
775,rational,random,J0,30,8,8,30,16,12,4
776,rational,random,J0,30,0,0,30,1,1,0
777,rational,random,J0,30,0,0,30,1,1,0
778,rational,random,J0,30,6,6,30,14,11,3
779,rational,random,J0,30,14,14,30,22,18,4
780,rational,random,J0,30,7,7,30,16,15,1
781,rational,random,J0,30,17,17,30,24,15,9
782,rational,random,J0,30,27,27,30,27,15,12
783,rational,random,J0,30,1,1,30,4,3,1
784,rational,random,J0,30,10,10,30,15,12,3
785,rational,random,J0,30,1,1,30,7,6,1
786,rational,random,J0,30,0,0,30,1,1,0
787,rational,random,J0,30,6,6,30,6,4,2
788,rational,random,J0,30,10,10,30,21,16,5
789,rational,random,J0,30,7,7,30,9,7,2
790,rational,random,J0,30,14,14,30,16,9,7
791,rational,random,J0,30,13,13,30,13,9,4
792,rational,random,J0,30,13,13,30,23,15,8
793,rational,random,J0,30,6,6,30,15,11,4
794,rational,random,J0,30,1,1,30,2,1,1
795,rational,random,J0,30,14,14,30,24,19,5
796,rational,random,J0,30,15,15,30,12,8,4
797,rational,random,J0,30,1,1,30,2,1,1
798,rational,random,J0,30,11,11,30,21,15,6
799,rational,random,J0,30,0,0,30,0,0,0
800,rational,random,J0,30,5,5,30,14,12,2
801,rational,random,J0,30,7,7,30,17,15,2
802,rational,random,J0,30,11,11,30,22,16,6
803,rational,random,J0,30,23,23,30,23,18,5
804,rational,random,J0,30,3,3,30,9,8,1
805,rational,random,J0,30,8,8,30,16,11,5
806,rational,random,J0,30,11,11,30,24,18,6
807,rational,random,J0,30,4,4,30,10,9,1
808,rational,random,J0,30,2,2,30,4,3,1
809,rational,random,J0,30,3,3,30,4,3,1
810,rational,random,J0,30,1,1,30,6,6,0
811,rational,random,J0,30,8,8,30,14,10,4
812,rational,random,J0,30,14,14,30,19,14,5
813,rational,random,J0,30,0,0,30,3,3,0
814,rational,random,J0,30,14,14,30,25,19,6
815,rational,random,J0,30,1,1,30,1,0,1
816,rational,random,J0,30,9,9,30,19,16,3
817,rational,random,J0,30,12,12,30,18,14,4
818,rational,random,J0,30,10,10,30,18,14,4
819,rational,random,J0,30,12,12,30,14,12,2
820,rational,random,J0,30,17,17,30,20,14,6
821,rational,random,J0,30,5,5,30,10,7,3
822,rational,random,J0,30,9,9,30,17,13,4
823,rational,random,J0,30,0,0,30,1,1,0
824,rational,random,J0,30,4,4,30,8,6,2
825,rational,random,J0,30,3,3,30,6,5,1
826,rational,random,J0,30,0,0,30,0,0,0
827,rational,random,J0,30,21,21,30,21,14,7
828,rational,random,J0,30,6,6,30,8,5,3
829,rational,random,J0,30,5,5,30,11,9,2
830,rational,random,J0,30,0,0,30,1,1,0
831,rational,random,J0,30,2,2,30,2,1,1
832,rational,random,J0,30,16,16,30,21,15,6
833,rational,random,J1,0,30,30,0,0,0,0
834,rational,random,J0,30,8,8,30,12,8,4
835,rational,random,J0,30,9,9,30,17,14,3
836,rational,random,J0,30,14,14,30,21,14,7
837,rational,random,J0,30,20,20,30,24,16,8
838,rational,random,J0,30,19,19,30,18,11,7
839,rational,random,J0,30,24,24,30,21,17,4
840,rational,random,J0,30,3,3,30,12,10,2
841,rational,random,J0,30,8,8,30,20,17,3
842,rational,random,J0,30,17,17,30,19,13,6
843,rational,random,J0,30,1,1,30,1,1,0
844,rational,random,J0,30,3,3,30,3,1,2
845,rational,random,J0,30,0,0,30,0,0,0
846,rational,random,J0,30,2,2,30,3,2,1
847,rational,random,J0,30,11,11,30,18,13,5
848,rational,random,J0,30,10,10,30,25,20,5
