game,hand_index,agent_0,agent_1,event_type,caller,caller_id,caller_agent,opponent,opponent_agent,action,round_number,truco_level_before,envido_level_before,envido_total_before,envido_total_previous,caller_envido_points,opponent_envido_points,envido_points_diff,caller_weaker_envido,envido_winner,caller_hand,opponent_hand,caller_best_strength,caller_avg_strength,caller_top2_strength,opponent_best_strength,opponent_avg_strength,opponent_top2_strength,strength_diff_avg,caller_weaker_hand,response_action,response_type,responder,responder_agent,points_before_j0,points_before_j1,points_after_j0,points_after_j1,delta_j0,delta_j1,caller_points_delta,hand_winner,caller_won_hand
322,9,rational,sb3,envido,J0,0,rational,J1,sb3,ENVIDO,1,,0,0,0,29,4,25,0,J0,4-2|5-2|2-3,3-2|4-3|10-0,,,,,,,,,NO_QUIERO,decline,J1,sb3,6,15,7,15,1,0,1,,
322,9,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,3,0,,,,,,,,,10-0,5-2,5.0,5.0,5.0,2.0,2.0,2.0,3.0,0,NO_QUIERO,decline,J0,rational,7,15,7,16,0,1,1,J1,1
322,10,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,28,26,2,0,J1,1-3|1-2|7-3,10-0|5-1|6-0,,,,,,,,,QUIERO,accept,J0,rational,7,16,7,18,0,2,2,,
322,11,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,7,23,-16,1,J1,4-2|7-0|4-1,11-1|12-1,,,,,,,,,NO_QUIERO,decline,J0,rational,7,19,7,20,0,1,1,,
322,12,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,29,4,25,0,J1,6-0|6-2|3-2,4-2|11-0|10-3,,,,,,,,,NO_QUIERO,decline,J0,rational,8,20,8,21,0,1,1,,
322,13,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,20,2,18,1,J1,1-2|12-3|10-3,12-1|1-3,,,,,,,,,NO_QUIERO,decline,J0,rational,8,22,8,23,0,1,1,,
322,14,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,23,20,3,1,J1,1-1|3-3|2-1,6-3|10-1|11-1,,,,,,,,,NO_QUIERO,decline,J0,rational,9,23,9,24,0,1,1,,
322,14,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,2,0,,,,,,,,,1-1|3-3,10-1|11-1,13.0,11.5,23.0,6.0,5.5,11.0,6.0,0,QUIERO,accept,J0,rational,9,24,9,26,0,2,2,J1,1
322,15,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,7,3,4,1,J1,5-2|10-3|7-1,2-3|3-1,,,,,,,,,NO_QUIERO,decline,J0,rational,9,26,9,27,0,1,1,,
322,15,rational,sb3,truco,J1,1,sb3,J0,rational,TRUCO,1,0,,,,,,,,,5-2|10-3|7-1,2-3|3-1,5.0,3.6666666666666665,9.0,10.0,9.5,19.0,-5.833333333333334,1,QUIERO,accept,J0,rational,9,27,11,27,2,0,0,J0,0
322,16,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,1,30,-29,1,J0,1-0|1-2|11-1,6-0|4-0|3-1,,,,,,,,,QUIERO,accept,J0,rational,11,27,13,27,2,0,0,,
322,17,rational,sb3,envido,J1,1,sb3,J0,rational,ENVIDO,1,,0,0,0,22,6,16,1,J1,10-2|5-1|2-2,6-0|3-3,,,,,,,,,NO_QUIERO,decline,J0,rational,13,28,13,29,0,1,1,,
