game,agent_0,agent_1,q_table_j0,q_table_j1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
68,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,10,3,7
69,sb3_league,sb3_league,N/A,N/A,J1,5,30,30,5,3,2,1
70,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,7,4,3
71,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,12,6,6
72,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,7,2,5
73,sb3_league,sb3_league,N/A,N/A,J1,29,30,30,29,15,7,8
74,sb3_league,sb3_league,N/A,N/A,J1,28,30,30,28,14,7,7
75,sb3_league,sb3_league,N/A,N/A,J1,26,30,30,26,15,8,7
76,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,7,5,2
77,sb3_league,sb3_league,N/A,N/A,J1,23,30,30,23,14,8,6
78,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,7,3,4
79,sb3_league,sb3_league,N/A,N/A,J1,4,30,30,4,5,0,5
80,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,3,2,1
81,sb3_league,sb3_league,N/A,N/A,J0,30,29,29,30,17,5,12
82,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,7,3,4
83,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,11,3,8
84,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,2,2,0
85,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,5,2,3
86,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,7,5,2
87,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,8,5,3
88,sb3_league,sb3_league,N/A,N/A,J0,30,19,19,30,13,5,8
89,sb3_league,sb3_league,N/A,N/A,J0,30,22,22,30,12,4,8
90,sb3_league,sb3_league,N/A,N/A,J1,10,30,30,10,5,3,2
91,sb3_league,sb3_league,N/A,N/A,J1,27,30,30,27,10,5,5
92,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,5,2,3
93,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,10,2,8
94,sb3_league,sb3_league,N/A,N/A,J1,23,30,30,23,12,4,8
95,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
96,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,4,3,1
97,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,9,2,7
98,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,15,6,9
99,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,6,2,4
100,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,8,1,7
101,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,12,5,7
102,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,8,4,4
103,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,0,0,0
104,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,9,1,8
105,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,7,3,4
106,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,11,2,9
107,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,4,2,2
108,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,6,3,3
109,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,8,4,4
110,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,9,7,2
111,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,5,1,4
112,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,0,2
113,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,11,4,7
114,sb3_league,sb3_league,N/A,N/A,J0,30,26,26,30,11,5,6
115,sb3_league,sb3_league,N/A,N/A,J1,23,30,30,23,12,6,6
116,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,9,4,5
117,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,11,6,5
118,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,4,4,0
119,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,13,3,10
120,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,9,3,6
121,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,12,4,8
122,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,10,2,8
123,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,15,4,11
124,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,11,5,6
125,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,10,5,5
126,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,6,1,5
127,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,13,3,10
128,sb3_league,sb3_league,N/A,N/A,J1,7,30,30,7,3,1,2
129,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,9,4,5
130,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
131,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,13,4,9
132,sb3_league,sb3_league,N/A,N/A,J1,28,30,30,28,17,10,7
133,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,5,3,2
134,sb3_league,sb3_league,N/A,N/A,J0,30,1,1,30,2,2,0
135,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,17,4,13
136,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,8,2,6
137,sb3_league,sb3_league,N/A,N/A,J1,22,30,30,22,9,5,4
138,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,5,1,4
139,sb3_league,sb3_league,N/A,N/A,J1,27,30,30,27,15,6,9
140,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,9,6,3
141,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,11,3,8
142,sb3_league,sb3_league,N/A,N/A,J0,30,1,1,30,3,3,0
143,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,12,6,6
144,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,9,4,5
145,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,12,3,9
146,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,10,4,6
147,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,9,4,5
148,sb3_league,sb3_league,N/A,N/A,J1,28,30,30,28,14,8,6
149,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,1,0,1
150,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,6,3,3
151,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,9,3,6
152,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,2,2,0
153,sb3_league,sb3_league,N/A,N/A,J0,30,25,25,30,14,4,10
154,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,15,3,12
155,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,6,3,3
156,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,10,4,6
157,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,14,6,8
158,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,13,3,10
159,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,1,1
160,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,13,5,8
161,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,10,3,7
162,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,11,4,7
163,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,10,3,7
164,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,6,4,2
165,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,7,3,4
166,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,4,2,2
167,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,12,5,7
168,sb3_league,sb3_league,N/A,N/A,J0,30,23,23,30,17,6,11
169,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,7,5,2
170,sb3_league,sb3_league,N/A,N/A,J0,30,27,27,30,12,1,11
171,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,13,5,8
172,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,6,2,4
173,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,15,7,8
174,sb3_league,sb3_league,N/A,N/A,J0,30,23,23,30,14,5,9
175,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,9,2,7
176,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,8,2,6
177,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
178,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,3,1,2
179,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,10,5,5
180,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,12,4,8
181,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,3,2,1
182,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,9,1,8
183,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,6,1,5
184,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,8,2,6
185,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,15,2,13
186,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,8,5,3
187,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,4,2,2
188,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,8,5,3
189,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,16,3,13
190,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,5,2,3
191,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,6,3,3
192,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,9,4,5
193,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,13,5,8
194,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,9,5,4
195,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,10,6,4
196,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,9,6,3
197,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,9,3,6
198,sb3_league,sb3_league,N/A,N/A,J0,30,3,3,30,5,3,2
199,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,10,5,5
200,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,8,5,3
201,sb3_league,sb3_league,N/A,N/A,J0,30,28,28,30,12,5,7
202,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,6,4,2
203,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,11,6,5
204,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,11,7,4
205,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,5,4,1
206,sb3_league,sb3_league,N/A,N/A,J1,26,30,30,26,18,10,8
207,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,10,6,4
208,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,11,5,6
209,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,7,4,3
210,sb3_league,sb3_league,N/A,N/A,J1,26,30,30,26,10,6,4
211,sb3_league,sb3_league,N/A,N/A,J0,30,24,24,30,13,4,9
212,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,8,4,4
213,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,3,2,1
214,sb3_league,sb3_league,N/A,N/A,J1,10,30,30,10,3,2,1
215,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,13,5,8
216,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,5,4,1
217,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,17,10,7
218,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,12,2,10
219,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,10,3,7
220,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,14,2,12
221,sb3_league,sb3_league,N/A,N/A,J0,30,27,27,30,14,4,10
222,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,12,3,9
223,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,12,4,8
224,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,5,3,2
225,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,9,5,4
226,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,13,5,8
227,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,6,3,3
228,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,7,1,6
229,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,10,3,7
230,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,9,2,7
231,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,11,2,9
232,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,9,2,7
233,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,12,5,7
234,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,8,4,4
235,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,4,2,2
236,sb3_league,sb3_league,N/A,N/A,J1,27,30,30,27,12,6,6
237,sb3_league,sb3_league,N/A,N/A,J0,30,28,28,30,14,5,9
238,sb3_league,sb3_league,N/A,N/A,J1,3,30,30,3,4,0,4
239,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,5,4,1
240,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,14,4,10
241,sb3_league,sb3_league,N/A,N/A,J1,24,30,30,24,12,6,6
242,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,10,2,8
243,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,6,3,3
244,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,5,1,4
245,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,12,6,6
246,sb3_league,sb3_league,N/A,N/A,J1,28,30,30,28,15,7,8
247,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,12,5,7
248,sb3_league,sb3_league,N/A,N/A,J0,30,18,18,30,13,7,6
249,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,2,0
250,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,14,4,10
251,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,8,4,4
252,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,8,3,5
253,sb3_league,sb3_league,N/A,N/A,J0,30,1,1,30,3,2,1
254,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,7,2,5
255,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,5,4,1
256,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,10,5,5
257,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,9,5,4
258,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,9,5,4
259,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,4,2,2
260,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,5,3,2
261,sb3_league,sb3_league,N/A,N/A,J1,0,30,30,0,1,0,1
262,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,8,5,3
263,sb3_league,sb3_league,N/A,N/A,J0,30,22,22,30,16,9,7
264,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,3,2,1
265,sb3_league,sb3_league,N/A,N/A,J1,10,30,30,10,6,1,5
266,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,11,4,7
267,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,7,3,4
268,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,7,2,5
269,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,8,6,2
270,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,10,3,7
271,sb3_league,sb3_league,N/A,N/A,J1,8,30,30,8,6,3,3
272,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,5,3,2
273,sb3_league,sb3_league,N/A,N/A,J1,22,30,30,22,9,5,4
274,sb3_league,sb3_league,N/A,N/A,J1,7,30,30,7,5,1,4
275,sb3_league,sb3_league,N/A,N/A,J0,30,23,23,30,16,5,11
276,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,7,5,2
277,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,8,3,5
278,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,3,2,1
279,sb3_league,sb3_league,N/A,N/A,J0,30,29,29,30,14,5,9
280,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,2,2,0
281,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,9,5,4
282,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,9,6,3
283,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,6,5,1
284,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,12,5,7
285,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,7,6,1
286,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,10,4,6
287,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,12,4,8
288,sb3_league,sb3_league,N/A,N/A,J1,23,30,30,23,11,5,6
289,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,5,2,3
290,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,8,3,5
291,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,12,4,8
292,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,10,4,6
293,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,9,4,5
294,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,8,3,5
295,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,3,2,1
296,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,15,6,9
297,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,5,2,3
298,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,3,2,1
299,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,13,6,7
300,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,11,6,5
301,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,15,5,10
302,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,6,1,5
303,sb3_league,sb3_league,N/A,N/A,J1,29,30,30,29,12,6,6
304,sb3_league,sb3_league,N/A,N/A,J1,13,30,30,13,11,5,6
305,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,6,1,5
306,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,5,1,4
307,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,11,6,5
308,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,12,5,7
309,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,9,3,6
310,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,1,1
311,sb3_league,sb3_league,N/A,N/A,J1,22,30,30,22,10,5,5
312,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,11,2,9
313,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,6,3,3
314,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,8,4,4
315,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,11,3,8
316,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,5,4,1
317,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,11,3,8
318,sb3_league,sb3_league,N/A,N/A,J0,30,28,28,30,16,8,8
319,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,1,1,0
320,sb3_league,sb3_league,N/A,N/A,J0,30,1,1,30,2,2,0
321,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,6,2,4
322,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,7,4,3
323,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,11,4,7
324,sb3_league,sb3_league,N/A,N/A,J1,27,30,30,27,14,3,11
325,sb3_league,sb3_league,N/A,N/A,J0,30,27,27,30,15,4,11
326,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,1,1
327,sb3_league,sb3_league,N/A,N/A,J0,30,2,2,30,2,1,1
328,sb3_league,sb3_league,N/A,N/A,J0,30,24,24,30,17,6,11
329,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,12,4,8
330,sb3_league,sb3_league,N/A,N/A,J0,30,25,25,30,16,8,8
331,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,15,5,10
332,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,7,4,3
333,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,11,4,7
334,sb3_league,sb3_league,N/A,N/A,J0,30,17,17,30,10,5,5
335,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,13,5,8
336,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,13,2,11
337,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,9,4,5
338,sb3_league,sb3_league,N/A,N/A,J1,12,30,30,12,6,2,4
339,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,7,5,2
340,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,9,4,5
341,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,12,5,7
342,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,8,3,5
343,sb3_league,sb3_league,N/A,N/A,J1,26,30,30,26,14,5,9
344,sb3_league,sb3_league,N/A,N/A,J1,18,30,30,18,12,5,7
345,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,13,5,8
346,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,8,2,6
347,sb3_league,sb3_league,N/A,N/A,J1,14,30,30,14,10,3,7
348,sb3_league,sb3_league,N/A,N/A,J1,9,30,30,9,3,1,2
349,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,9,3,6
350,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,9,4,5
351,sb3_league,sb3_league,N/A,N/A,J1,24,30,30,24,9,6,3
352,sb3_league,sb3_league,N/A,N/A,J1,27,30,30,27,13,7,6
353,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,10,6,4
354,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,6,3,3
355,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,9,4,5
356,sb3_league,sb3_league,N/A,N/A,J1,11,30,30,11,8,2,6
357,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,14,8,6
358,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,13,6,7
359,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,12,4,8
360,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,6,2,4
361,sb3_league,sb3_league,N/A,N/A,J1,24,30,30,24,13,7,6
362,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,9,4,5
363,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,5,1,4
364,sb3_league,sb3_league,N/A,N/A,J0,30,29,29,30,18,7,11
365,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,12,6,6
366,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,7,5,2
367,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,5,2,3
368,sb3_league,sb3_league,N/A,N/A,J0,30,10,10,30,7,3,4
369,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,7,3,4
370,sb3_league,sb3_league,N/A,N/A,J1,7,30,30,7,4,2,2
371,sb3_league,sb3_league,N/A,N/A,J0,30,11,11,30,8,3,5
372,sb3_league,sb3_league,N/A,N/A,J0,30,9,9,30,8,4,4
373,sb3_league,sb3_league,N/A,N/A,J1,29,30,30,29,15,7,8
374,sb3_league,sb3_league,N/A,N/A,J1,23,30,30,23,14,6,8
375,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,6,6,0
376,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,12,5,7
377,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,8,4,4
378,sb3_league,sb3_league,N/A,N/A,J0,30,12,12,30,9,4,5
379,sb3_league,sb3_league,N/A,N/A,J0,30,25,25,30,11,5,6
380,sb3_league,sb3_league,N/A,N/A,J0,30,22,22,30,11,3,8
381,sb3_league,sb3_league,N/A,N/A,J0,30,27,27,30,19,5,14
382,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,10,2,8
383,sb3_league,sb3_league,N/A,N/A,J0,30,27,27,30,12,2,10
384,sb3_league,sb3_league,N/A,N/A,J1,6,30,30,6,4,1,3
385,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,16,6,10
386,sb3_league,sb3_league,N/A,N/A,J0,30,0,0,30,2,2,0
387,sb3_league,sb3_league,N/A,N/A,J1,9,30,30,9,7,1,6
388,sb3_league,sb3_league,N/A,N/A,J0,30,8,8,30,5,2,3
389,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,11,3,8
390,sb3_league,sb3_league,N/A,N/A,J1,23,30,30,23,13,8,5
391,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,7,5,2
392,sb3_league,sb3_league,N/A,N/A,J1,22,30,30,22,9,5,4
393,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,7,3,4
394,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,8,1,7
395,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,6,5,1
396,sb3_league,sb3_league,N/A,N/A,J1,21,30,30,21,11,7,4
397,sb3_league,sb3_league,N/A,N/A,J0,30,13,13,30,7,2,5
398,sb3_league,sb3_league,N/A,N/A,J1,15,30,30,15,9,5,4
399,sb3_league,sb3_league,N/A,N/A,J0,30,24,24,30,11,1,10
400,sb3_league,sb3_league,N/A,N/A,J0,30,6,6,30,4,2,2
401,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,10,6,4
402,sb3_league,sb3_league,N/A,N/A,J0,30,16,16,30,12,7,5
403,sb3_league,sb3_league,N/A,N/A,J0,30,25,25,30,13,4,9
404,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,10,2,8
405,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,6,4,2
406,sb3_league,sb3_league,N/A,N/A,J1,25,30,30,25,12,4,8
407,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,16,9,7
408,sb3_league,sb3_league,N/A,N/A,J1,19,30,30,19,11,7,4
409,sb3_league,sb3_league,N/A,N/A,J0,30,27,27,30,15,9,6
410,sb3_league,sb3_league,N/A,N/A,J1,20,30,30,20,10,4,6
411,sb3_league,sb3_league,N/A,N/A,J0,30,27,27,30,19,5,14
412,sb3_league,sb3_league,N/A,N/A,J0,30,24,24,30,14,2,12
413,sb3_league,sb3_league,N/A,N/A,J0,30,7,7,30,6,2,4
414,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,17,6,11
415,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,10,3,7
416,sb3_league,sb3_league,N/A,N/A,J0,30,4,4,30,4,3,1
417,sb3_league,sb3_league,N/A,N/A,J0,30,24,24,30,15,6,9
418,sb3_league,sb3_league,N/A,N/A,J1,16,30,30,16,6,3,3
419,sb3_league,sb3_league,N/A,N/A,J0,30,20,20,30,9,3,6
420,sb3_league,sb3_league,N/A,N/A,J0,30,15,15,30,7,2,5
421,sb3_league,sb3_league,N/A,N/A,J0,30,14,14,30,9,4,5
422,sb3_league,sb3_league,N/A,N/A,J0,30,5,5,30,4,3,1
423,sb3_league,sb3_league,N/A,N/A,J1,17,30,30,17,11,4,7
424,sb3_league,sb3_league,N/A,N/A,J0,30,21,21,30,12,2,10
