game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
77,q_learning,rational,J1,27,30,30,27,22,5,17
78,q_learning,rational,J0,30,21,21,30,26,12,14
79,q_learning,rational,J0,30,20,20,30,30,15,15
80,q_learning,rational,J1,18,30,30,18,23,13,10
81,q_learning,rational,J1,29,30,30,29,29,14,15
82,q_learning,rational,J0,30,21,21,30,29,16,13
83,q_learning,rational,J1,9,30,30,9,16,5,11
84,q_learning,rational,J0,30,28,28,30,25,13,12
85,q_learning,rational,J1,29,30,30,29,32,16,16
86,q_learning,rational,J0,30,20,20,30,27,14,13
87,q_learning,rational,J1,19,30,30,19,24,8,16
88,q_learning,rational,J1,23,30,30,23,25,10,15
89,q_learning,rational,J0,30,23,23,30,34,15,19
90,q_learning,rational,J0,30,17,17,30,21,14,7
91,q_learning,rational,J1,26,30,30,26,29,13,16
92,q_learning,rational,J1,14,30,30,14,22,8,14
93,q_learning,rational,J1,25,30,30,25,28,13,15
94,q_learning,rational,J1,17,30,30,17,22,9,13
95,q_learning,rational,J0,30,28,28,30,34,14,20
96,q_learning,rational,J1,24,30,30,24,29,8,21
97,q_learning,rational,J1,20,30,30,20,29,9,20
98,q_learning,rational,J1,27,30,30,27,28,17,11
99,q_learning,rational,J0,30,15,15,30,22,14,8
100,q_learning,rational,J0,30,29,29,30,26,13,13
101,q_learning,rational,J0,30,27,27,30,32,14,18
102,q_learning,rational,J0,30,21,21,30,29,16,13
103,q_learning,rational,J1,17,30,30,17,20,8,12
104,q_learning,rational,J0,30,25,25,30,30,13,17
105,q_learning,rational,J0,30,20,20,30,20,10,10
106,q_learning,rational,J1,24,30,30,24,37,14,23
107,q_learning,rational,J0,30,25,25,30,30,16,14
108,q_learning,rational,J1,15,30,30,15,26,10,16
109,q_learning,rational,J0,30,28,28,30,31,12,19
110,q_learning,rational,J1,18,30,30,18,27,10,17
111,q_learning,rational,J1,24,30,30,24,25,13,12
112,q_learning,rational,J0,30,24,24,30,22,7,15
113,q_learning,rational,J1,28,30,30,28,31,18,13
114,q_learning,rational,J1,21,30,30,21,28,11,17
115,q_learning,rational,J1,27,30,30,27,28,15,13
116,q_learning,rational,J0,30,14,14,30,24,17,7
117,q_learning,rational,J1,14,30,30,14,22,6,16
118,q_learning,rational,J1,23,30,30,23,27,10,17
119,q_learning,rational,J0,30,21,21,30,33,17,16
120,q_learning,rational,J1,10,30,30,10,19,5,14
121,q_learning,rational,J0,30,25,25,30,27,14,13
122,q_learning,rational,J1,20,30,30,20,26,12,14
123,q_learning,rational,J0,30,20,20,30,26,15,11
124,q_learning,rational,J0,30,18,18,30,26,15,11
125,q_learning,rational,J0,30,16,16,30,21,11,10
126,q_learning,rational,J1,26,30,30,26,28,10,18
127,q_learning,rational,J1,14,30,30,14,24,12,12
128,q_learning,rational,J0,30,28,28,30,33,17,16
129,q_learning,rational,J0,30,25,25,30,29,14,15
130,q_learning,rational,J1,10,30,30,10,21,5,16
131,q_learning,rational,J1,24,30,30,24,30,13,17
132,q_learning,rational,J0,30,28,28,30,31,16,15
133,q_learning,rational,J1,15,30,30,15,25,8,17
134,q_learning,rational,J0,30,29,29,30,28,15,13
135,q_learning,rational,J0,30,22,22,30,24,14,10
136,q_learning,rational,J1,14,30,30,14,20,6,14
137,q_learning,rational,J1,27,30,30,27,32,13,19
138,q_learning,rational,J0,30,21,21,30,26,12,14
139,q_learning,rational,J0,30,25,25,30,27,15,12
140,q_learning,rational,J0,30,24,24,30,30,12,18
141,q_learning,rational,J0,30,22,22,30,32,15,17
142,q_learning,rational,J1,24,30,30,24,31,10,21
143,q_learning,rational,J0,30,19,19,30,26,13,13
144,q_learning,rational,J0,30,26,26,30,28,17,11
145,q_learning,rational,J0,30,17,17,30,25,15,10
146,q_learning,rational,J1,20,30,30,20,26,10,16
147,q_learning,rational,J0,30,25,25,30,26,13,13
148,q_learning,rational,J1,19,30,30,19,23,13,10
149,q_learning,rational,J0,30,20,20,30,25,15,10
150,q_learning,rational,J0,30,15,15,30,27,16,11
151,q_learning,rational,J0,30,22,22,30,30,16,14
152,q_learning,rational,J0,30,26,26,30,26,10,16
153,q_learning,rational,J0,30,26,26,30,28,14,14
154,q_learning,rational,J1,24,30,30,24,27,11,16
155,q_learning,rational,J1,19,30,30,19,24,10,14
156,q_learning,rational,J0,30,25,25,30,26,14,12
157,q_learning,rational,J1,14,30,30,14,21,5,16
158,q_learning,rational,J0,30,28,28,30,32,16,16
159,q_learning,rational,J0,30,22,22,30,27,15,12
160,q_learning,rational,J0,30,18,18,30,25,15,10
161,q_learning,rational,J0,30,18,18,30,24,16,8
162,q_learning,rational,J1,28,30,30,28,34,15,19
163,q_learning,rational,J0,30,17,17,30,26,17,9
164,q_learning,rational,J1,27,30,30,27,28,11,17
165,q_learning,rational,J0,30,29,29,30,28,14,14
166,q_learning,rational,J0,30,23,23,30,27,14,13
167,q_learning,rational,J0,30,27,27,30,29,15,14
168,q_learning,rational,J1,15,30,30,15,23,10,13
169,q_learning,rational,J0,30,25,25,30,30,16,14
170,q_learning,rational,J1,24,30,30,24,27,10,17
171,q_learning,rational,J1,25,30,30,25,28,11,17
172,q_learning,rational,J0,30,9,9,30,10,8,2
173,q_learning,rational,J1,21,30,30,21,26,11,15
174,q_learning,rational,J1,21,30,30,21,28,12,16
175,q_learning,rational,J0,30,26,26,30,30,16,14
176,q_learning,rational,J0,30,25,25,30,31,11,20
177,q_learning,rational,J0,30,29,29,30,29,17,12
178,q_learning,rational,J0,30,13,13,30,23,14,9
179,q_learning,rational,J1,21,30,30,21,26,10,16
180,q_learning,rational,J0,30,22,22,30,27,15,12
181,q_learning,rational,J1,24,30,30,24,27,13,14
182,q_learning,rational,J0,30,26,26,30,28,15,13
183,q_learning,rational,J1,27,30,30,27,29,15,14
184,q_learning,rational,J1,27,30,30,27,29,16,13
185,q_learning,rational,J1,28,30,30,28,35,17,18
186,q_learning,rational,J1,25,30,30,25,29,14,15
187,q_learning,rational,J1,20,30,30,20,25,8,17
188,q_learning,rational,J1,19,30,30,19,16,8,8
189,q_learning,rational,J0,30,25,25,30,28,12,16
190,q_learning,rational,J0,30,27,27,30,29,14,15
191,q_learning,rational,J1,29,30,30,29,35,16,19
192,q_learning,rational,J1,24,30,30,24,31,11,20
193,q_learning,rational,J0,30,27,27,30,31,18,13
194,q_learning,rational,J1,24,30,30,24,28,13,15
195,q_learning,rational,J0,30,26,26,30,28,16,12
196,q_learning,rational,J0,30,1,1,30,4,3,1
197,q_learning,rational,J1,16,30,30,16,24,6,18
198,q_learning,rational,J1,11,30,30,11,19,5,14
199,q_learning,rational,J1,22,30,30,22,23,10,13
200,q_learning,rational,J1,20,30,30,20,23,8,15
201,q_learning,rational,J1,29,30,30,29,32,12,20
202,q_learning,rational,J1,28,30,30,28,36,17,19
203,q_learning,rational,J0,30,17,17,30,23,13,10
204,q_learning,rational,J1,14,30,30,14,20,6,14
205,q_learning,rational,J1,21,30,30,21,31,12,19
206,q_learning,rational,J0,30,14,14,30,15,8,7
207,q_learning,rational,J0,30,18,18,30,26,16,10
208,q_learning,rational,J0,30,24,24,30,30,15,15
209,q_learning,rational,J0,30,21,21,30,28,14,14
210,q_learning,rational,J0,30,29,29,30,33,16,17
211,q_learning,rational,J1,15,30,30,15,25,8,17
212,q_learning,rational,J0,30,25,25,30,30,15,15
213,q_learning,rational,J0,30,28,28,30,27,13,14
214,q_learning,rational,J1,18,30,30,18,22,10,12
215,q_learning,rational,J1,22,30,30,22,25,12,13
216,q_learning,rational,J0,30,16,16,30,21,13,8
217,q_learning,rational,J1,11,30,30,11,22,9,13
218,q_learning,rational,J0,30,24,24,30,33,16,17
219,q_learning,rational,J1,22,30,30,22,24,10,14
220,q_learning,rational,J0,30,18,18,30,31,16,15
221,q_learning,rational,J0,30,29,29,30,29,11,18
222,q_learning,rational,J1,29,30,30,29,29,15,14
223,q_learning,rational,J0,30,21,21,30,27,13,14
224,q_learning,rational,J0,30,12,12,30,21,13,8
225,q_learning,rational,J1,26,30,30,26,36,17,19
226,q_learning,rational,J0,30,12,12,30,24,16,8
