game,agent_0,agent_1,winner,points_j0,points_j1,points_lost_j0,points_lost_j1,hands_played,hands_won_j0,hands_won_j1
2026,random,rational,J1,10,30,30,10,7,4,3
2027,random,rational,J1,22,30,30,22,22,11,11
2028,random,rational,J1,22,30,30,22,22,10,12
2029,random,rational,J0,30,5,5,30,7,4,3
2030,random,rational,J1,14,30,30,14,15,9,6
2031,random,rational,J1,0,30,30,0,2,0,2
2032,random,rational,J1,3,30,30,3,3,2,1
2033,random,rational,J0,30,7,7,30,9,7,2
2034,random,rational,J1,0,30,30,0,1,0,1
2035,random,rational,J1,1,30,30,1,2,1,1
2036,random,rational,J1,0,30,30,0,1,0,1
2037,random,rational,J1,5,30,30,5,5,3,2
2038,random,rational,J1,3,30,30,3,5,1,4
2039,random,rational,J1,29,30,30,29,19,8,11
2040,random,rational,J1,0,30,30,0,1,0,1
2041,random,rational,J1,4,30,30,4,5,2,3
2042,random,rational,J1,4,30,30,4,6,2,4
2043,random,rational,J1,0,30,30,0,0,0,0
2044,random,rational,J0,30,15,15,30,24,16,8
2045,random,rational,J1,13,30,30,13,11,9,2
2046,random,rational,J1,8,30,30,8,10,4,6
2047,random,rational,J1,28,30,30,28,30,18,12
2048,random,rational,J1,19,30,30,19,22,10,12
2049,random,rational,J1,14,30,30,14,11,6,5
2050,random,rational,J0,12,8,8,12,10,6,4
2051,random,rational,J1,19,30,30,19,22,9,13
2052,random,rational,J1,14,30,30,14,16,9,7
2053,random,rational,J1,0,30,30,0,0,0,0
2054,random,rational,J1,22,30,30,22,22,9,13
2055,random,rational,J1,8,30,30,8,10,3,7
2056,random,rational,J1,6,30,30,6,4,3,1
2057,random,rational,J1,2,30,30,2,1,1,0
2058,random,rational,J1,13,30,30,13,12,6,6
2059,random,rational,J1,1,30,30,1,1,0,1
2060,random,rational,J0,30,29,29,30,23,11,12
2061,random,rational,J1,1,30,30,1,1,1,0
2062,random,rational,J1,19,30,30,19,17,10,7
2063,random,rational,J1,18,30,30,18,19,12,7
2064,random,rational,J1,6,30,30,6,5,3,2
2065,random,rational,J0,30,22,22,30,16,7,9
2066,random,rational,J1,1,30,30,1,1,1,0
2067,random,rational,J1,12,30,30,12,15,7,8
2068,random,rational,J1,0,30,30,0,0,0,0
2069,random,rational,J1,5,30,30,5,6,1,5
2070,random,rational,J0,30,0,0,30,0,0,0
2071,random,rational,J0,30,9,9,30,18,15,3
2072,random,rational,J1,18,30,30,18,25,7,18
2073,random,rational,J1,6,30,30,6,5,3,2
2074,random,rational,J1,2,30,30,2,3,1,2
2075,random,rational,J1,29,30,30,29,20,8,12
2076,random,rational,J1,23,30,30,23,22,8,14
2077,random,rational,J1,14,30,30,14,12,6,6
2078,random,rational,J1,6,30,30,6,4,4,0
2079,random,rational,J1,8,30,30,8,7,4,3
2080,random,rational,J1,16,30,30,16,17,10,7
2081,random,rational,J1,3,30,30,3,5,1,4
2082,random,rational,J1,29,30,30,29,21,9,12
2083,random,rational,J1,14,30,30,14,14,8,6
2084,random,rational,J0,30,21,21,30,13,3,10
2085,random,rational,J0,30,26,26,30,29,15,14
2086,random,rational,J1,3,30,30,3,2,2,0
2087,random,rational,J1,24,30,30,24,24,10,14
2088,random,rational,J1,11,30,30,11,11,6,5
2089,random,rational,J1,0,30,30,0,0,0,0
2090,random,rational,J1,3,30,30,3,3,1,2
2091,random,rational,J1,8,30,30,8,7,4,3
2092,random,rational,J1,10,30,30,10,15,7,8
2093,random,rational,J1,8,30,30,8,6,3,3
2094,random,rational,J1,11,30,30,11,14,6,8
2095,random,rational,J1,0,30,30,0,0,0,0
2096,random,rational,J0,30,7,7,30,5,1,4
2097,random,rational,J1,25,30,30,25,23,12,11
2098,random,rational,J1,6,30,30,6,4,4,0
2099,random,rational,J0,30,0,0,30,0,0,0
2100,random,rational,J1,3,30,30,3,6,2,4
2101,random,rational,J1,24,30,30,24,22,11,11
2102,random,rational,J1,11,30,30,11,11,4,7
2103,random,rational,J1,9,30,30,9,9,5,4
2104,random,rational,J0,30,0,0,30,3,3,0
2105,random,rational,J1,21,30,30,21,16,11,5
2106,random,rational,J0,30,11,11,30,9,5,4
2107,random,rational,J1,15,30,30,15,15,8,7
2108,random,rational,J0,30,15,15,30,24,16,8
2109,random,rational,J0,30,24,24,30,26,19,7
2110,random,rational,J1,18,30,30,18,18,8,10
2111,random,rational,J1,17,30,30,17,17,9,8
2112,random,rational,J1,6,30,30,6,5,3,2
2113,random,rational,J1,14,30,30,14,8,6,2
2114,random,rational,J1,13,30,30,13,13,7,6
2115,random,rational,J1,15,30,30,15,18,10,8
2116,random,rational,J1,8,30,30,8,10,5,5
2117,random,rational,J1,3,30,30,3,5,2,3
2118,random,rational,J1,9,30,30,9,8,5,3
2119,random,rational,J1,17,30,30,17,19,9,10
2120,random,rational,J1,3,30,30,3,4,2,2
2121,random,rational,J1,7,30,30,7,9,3,6
2122,random,rational,J1,24,30,30,24,24,12,12
2123,random,rational,J1,10,30,30,10,9,3,6
2124,random,rational,J1,29,30,30,29,28,15,13
2125,random,rational,J1,16,30,30,16,11,5,6
2126,random,rational,J1,5,30,30,5,5,3,2
2127,random,rational,J0,9,6,6,9,8,5,3
2128,random,rational,J1,4,30,30,4,5,3,2
2129,random,rational,J1,12,30,30,12,10,5,5
2130,random,rational,J1,18,30,30,18,18,7,11
2131,random,rational,J1,8,30,30,8,7,4,3
2132,random,rational,J1,3,30,30,3,3,2,1
2133,random,rational,J1,9,30,30,9,10,6,4
2134,random,rational,J1,27,30,30,27,20,13,7
2135,random,rational,J1,1,30,30,1,5,1,4
2136,random,rational,J1,20,30,30,20,17,9,8
2137,random,rational,J0,30,25,25,30,17,10,7
2138,random,rational,J1,4,30,30,4,5,2,3
2139,random,rational,J1,4,30,30,4,3,2,1
2140,random,rational,J0,30,18,18,30,18,9,9
2141,random,rational,J1,25,30,30,25,25,15,10
2142,random,rational,J0,30,1,1,30,2,1,1
2143,random,rational,J1,14,30,30,14,12,7,5
2144,random,rational,J1,5,30,30,5,5,2,3
2145,random,rational,J1,5,30,30,5,5,4,1
2146,random,rational,J1,7,30,30,7,6,4,2
2147,random,rational,J1,10,30,30,10,8,5,3
2148,random,rational,J1,2,30,30,2,1,1,0
2149,random,rational,J1,11,30,30,11,9,6,3
2150,random,rational,J0,30,6,6,30,4,1,3
2151,random,rational,J1,7,30,30,7,4,2,2
2152,random,rational,J1,26,30,30,26,26,10,16
2153,random,rational,J1,12,30,30,12,13,6,7
2154,random,rational,J1,12,30,30,12,13,6,7
2155,random,rational,J1,0,30,30,0,0,0,0
2156,random,rational,J1,2,30,30,2,2,1,1
2157,random,rational,J0,30,18,18,30,19,9,10
2158,random,rational,J1,11,30,30,11,12,4,8
2159,random,rational,J1,16,30,30,16,13,9,4
2160,random,rational,J1,3,30,30,3,7,2,5
2161,random,rational,J1,21,30,30,21,17,11,6
2162,random,rational,J0,30,8,8,30,9,6,3
2163,random,rational,J1,19,30,30,19,20,8,12
2164,random,rational,J1,11,30,30,11,13,4,9
2165,random,rational,J1,13,30,30,13,17,8,9
2166,random,rational,J0,30,24,24,30,23,15,8
2167,random,rational,J1,7,30,30,7,8,4,4
2168,random,rational,J1,4,30,30,4,3,1,2
2169,random,rational,J1,5,30,30,5,3,3,0
2170,random,rational,J1,18,30,30,18,21,10,11
2171,random,rational,J1,7,30,30,7,6,3,3
2172,random,rational,J1,28,30,30,28,24,15,9
2173,random,rational,J1,3,30,30,3,2,2,0
2174,random,rational,J1,2,30,30,2,4,1,3
2175,random,rational,J1,0,30,30,0,1,0,1
2176,random,rational,J1,10,30,30,10,9,5,4
2177,random,rational,J1,8,30,30,8,8,4,4
